playerID,award,year,lgID,note,pos
datsypa01,Lady Byng,2008,NHL,,
sullist01,Masterton,2008,NHL,,
iginlja01,Messier,2008,NHL,,
charazd01,Norris,2008,NHL,,
ovechal01,Pearson,2008,NHL,,
krejcda01,Plus-Minus,2008,NHL,,
ovechal01,Richard,2008,NHL,,
boyleda01,Second Team All-Star,2008,NHL,,D
datsypa01,Second Team All-Star,2008,NHL,,C
hossama01,Second Team All-Star,2008,NHL,,RW
lidstni01,Second Team All-Star,2008,NHL,,D
masonst01,Second Team All-Star,2008,NHL,,G
parisza01,Second Team All-Star,2008,NHL,,LW
datsypa01,Selke,2008,NHL,,
thomati01,Vezina,2008,NHL,,
bergfni01,All-Rookie,2009,NHL,,F
delzomi01,All-Rookie,2009,NHL,,D
duchema01,All-Rookie,2009,NHL,,F
howarji01,All-Rookie,2009,NHL,,G
myersty01,All-Rookie,2009,NHL,,D
tavarjo01,All-Rookie,2009,NHL,,F
sedinhe01,Art Ross,2009,NHL,,
myersty01,Calder,2009,NHL,,
toewsjo01,Conn Smythe,2009,NHL,,
rasktu01,Crozier,2009,NHL,,
greenmi03,First Team All-Star,2009,NHL,,D
kanepa01,First Team All-Star,2009,NHL,,RW
keithdu01,First Team All-Star,2009,NHL,,D
millery01,First Team All-Star,2009,NHL,,G
ovechal01,First Team All-Star,2009,NHL,,LW
sedinhe01,First Team All-Star,2009,NHL,,C
sedinhe01,Hart,2009,NHL,,
brodema01,Jennings,2009,NHL,,
doansh01,King Clancy,2009,NHL,,
stlouma01,Lady Byng,2009,NHL,,
ovechal01,Lindsay,2009,NHL,,
theodjo01,Masterton,2009,NHL,,
crosbsi01,Messier,2009,NHL,,
keithdu01,Norris,2009,NHL,,
schulje02,Plus-Minus,2009,NHL,,
crosbsi01,Richard,2009,NHL,shared,
stamkst01,Richard,2009,NHL,shared,
bryzgil01,Second Team All-Star,2009,NHL,,G
crosbsi01,Second Team All-Star,2009,NHL,,C
doughdr01,Second Team All-Star,2009,NHL,,D
lidstni01,Second Team All-Star,2009,NHL,,D
sedinda01,Second Team All-Star,2009,NHL,,LW
stlouma01,Second Team All-Star,2009,NHL,,RW
datsypa01,Selke,2009,NHL,,
millery01,Vezina,2009,NHL,,
carlsjo01,All-Rookie,2010,NHL,,D
coutulo01,All-Rookie,2010,NHL,,F
crawfco01,All-Rookie,2010,NHL,,G
grabnmi01,All-Rookie,2010,NHL,,F
skinnje01,All-Rookie,2010,NHL,,F
subbapk01,All-Rookie,2010,NHL,,D
sedinda01,Art Ross,2010,NHL,,
skinnje01,Calder,2010,NHL,,
thomati01,Conn Smythe,2010,NHL,,
thomati01,Crozier,2010,NHL,,
lidstni01,First Team All-Star,2010,NHL,,D
perryco01,First Team All-Star,2010,NHL,,RW
sedinda01,First Team All-Star,2010,NHL,,LW
sedinhe01,First Team All-Star,2010,NHL,,C
thomati01,First Team All-Star,2010,NHL,,G
webersh01,First Team All-Star,2010,NHL,,D
perryco01,Hart,2010,NHL,,
luongro01,Jennings,2010,NHL,shared,
schneco01,Jennings,2010,NHL,shared,
weighdo01,King Clancy,2010,NHL,,
stlouma01,Lady Byng,2010,NHL,,
sedinda01,Lindsay,2010,NHL,,
laperia01,Masterton,2010,NHL,,
charazd01,Messier,2010,NHL,,
lidstni01,Norris,2010,NHL,,
charazd01,Plus-Minus,2010,NHL,,
perryco01,Richard,2010,NHL,,
charazd01,Second Team All-Star,2010,NHL,,D
ovechal01,Second Team All-Star,2010,NHL,,LW
rinnepe01,Second Team All-Star,2010,NHL,,G
stamkst01,Second Team All-Star,2010,NHL,,C
stlouma01,Second Team All-Star,2010,NHL,,RW
visnolu01,Second Team All-Star,2010,NHL,,D
keslery01,Selke,2010,NHL,,
thomati01,Vezina,2010,NHL,,
enrotjh01,All-Rookie,2011,NHL,,G
faulkju01,All-Rookie,2011,NHL,,D
gardija01,All-Rookie,2011,NHL,,D
henriad01,All-Rookie,2011,NHL,,F
landega01,All-Rookie,2011,NHL,,F
nugenry01,All-Rookie,2011,NHL,,F
malkiev01,Art Ross,2011,NHL,,
landega01,Calder,2011,NHL,,
quickjo01,Conn Smythe,2011,NHL,,
elliobr01,Crozier,2011,NHL,,
karlser01,First Team All-Star,2011,NHL,,D
kovalil01,First Team All-Star,2011,NHL,,LW
lundqhe01,First Team All-Star,2011,NHL,,G
malkiev01,First Team All-Star,2011,NHL,,C
nealja01,First Team All-Star,2011,NHL,,RW
webersh01,First Team All-Star,2011,NHL,,D
malkiev01,Hart,2011,NHL,,
elliobr01,Jennings,2011,NHL,shared,
halakja01,Jennings,2011,NHL,shared,
alfreda01,King Clancy,2011,NHL,,
campbbr02,Lady Byng,2011,NHL,,
malkiev01,Lindsay,2011,NHL,,
pacioma01,Masterton,2011,NHL,,
doansh01,Messier,2011,NHL,,
karlser01,Norris,2011,NHL,,
bergepa01,Plus-Minus,2011,NHL,,
stamkst01,Richard,2011,NHL,,
charazd01,Second Team All-Star,2011,NHL,,D
gaborma01,Second Team All-Star,2011,NHL,,RW
pietral01,Second Team All-Star,2011,NHL,,D
quickjo01,Second Team All-Star,2011,NHL,,G
stamkst01,Second Team All-Star,2011,NHL,,C
whitnra01,Second Team All-Star,2011,NHL,,LW
bergepa01,Selke,2011,NHL,,
lundqhe01,Vezina,2011,NHL,,
hullbo01,Davidson,1972,WHA,MVP,
hampste01,Deneau,1972,WHA,Most Gentlemanly,
cheevge01,First Team All-Star,1972,WHA,,G
hullbo01,First Team All-Star,1972,WHA,,LW
lacroan01,First Team All-Star,1972,WHA,,C
lawsoda01,First Team All-Star,1972,WHA,,RW
shmyrpa01,First Team All-Star,1972,WHA,,D
trembjc01,First Team All-Star,1972,WHA,,D
cheevge01,Hatskin,1972,WHA,Best Goaltender,
lacroan01,Hunter,1972,WHA,Scoring,
caffete01,Kaplan,1972,WHA,Rookie,
trembjc01,Murphy,1972,WHA,Best Defenceman,
doreyji01,Second Team All-Star,1972,WHA,,D
hornula01,Second Team All-Star,1972,WHA,,D
jarrega01,Second Team All-Star,1972,WHA,,LW
parenbe01,Second Team All-Star,1972,WHA,,G
wardro01,Second Team All-Star,1972,WHA,,C
webstto01,Second Team All-Star,1972,WHA,,RW
howego01,Davidson,1973,WHA,MVP,
backsra01,Deneau,1973,WHA,Most Gentlemanly,
howego01,First Team All-Star,1973,WHA,,RW
hullbo01,First Team All-Star,1973,WHA,,LW
lacroan01,First Team All-Star,1973,WHA,,C
mcleodo01,First Team All-Star,1973,WHA,,G
shmyrpa01,First Team All-Star,1973,WHA,,D
staplpa01,First Team All-Star,1973,WHA,,D
mcleodo01,Hatskin,1973,WHA,Best Goaltender,
waltomi01,Hunter,1973,WHA,Scoring,
howema01,Kaplan,1973,WHA,Rookie,
staplpa01,Murphy,1973,WHA,Best Defenceman,
carlewa01,Second Team All-Star,1973,WHA,,C
cheevge01,Second Team All-Star,1973,WHA,,G
hamilal01,Second Team All-Star,1973,WHA,,D
howema01,Second Team All-Star,1973,WHA,,LW
trembjc01,Second Team All-Star,1973,WHA,,D
waltomi01,Second Team All-Star,1973,WHA,,RW
rogermi01,Deneau,1974,WHA,Most Gentlemanly,
graharo02,First Team All-Star,1974,WHA,,G
howego01,First Team All-Star,1974,WHA,,RW
hullbo01,First Team All-Star,1974,WHA,,LW
lacroan01,First Team All-Star,1974,WHA,,C
morrike01,First Team All-Star,1974,WHA,,D
trembjc01,First Team All-Star,1974,WHA,,D
graharo02,Hatskin,1974,WHA,Best Goaltender,
hullbo01,Howe,1974,WHA,MVP,
lacroan01,Hunter,1974,WHA,Scoring,
hedbean01,Kaplan,1974,WHA,Rookie,
trembjc01,Murphy,1974,WHA,Best Defenceman,
graharo02,Playoff MVP,1974,WHA,
bernise01,Second Team All-Star,1974,WHA,,C
cheevge01,Second Team All-Star,1974,WHA,,G
hedbean01,Second Team All-Star,1974,WHA,,RW
longba01,Second Team All-Star,1974,WHA,,D
popiepo01,Second Team All-Star,1974,WHA,,D
tardima01,Second Team All-Star,1974,WHA,,LW
nedomva01,Deneau,1975,WHA,Most Gentlemanly,
daleyjo01,First Team All-Star,1975,WHA,,G
hedbean01,First Team All-Star,1975,WHA,,RW
nilssul01,First Team All-Star,1975,WHA,,C
shmyrpa01,First Team All-Star,1975,WHA,,D
tardima01,First Team All-Star,1975,WHA,,LW
trembjc01,First Team All-Star,1975,WHA,,D
dionmi01,Hatskin,1975,WHA,Best Goaltender,
tardima01,Howe,1975,WHA,MVP,
tardima01,Hunter,1975,WHA,Scoring,
napiema01,Kaplan,1975,WHA,Rookie,
shmyrpa01,Murphy,1975,WHA,Best Defenceman,
nilssul01,Playoff MVP,1975,WHA,
cloutre01,Second Team All-Star,1975,WHA,,RW
ftorero01,Second Team All-Star,1975,WHA,,C
graharo02,Second Team All-Star,1975,WHA,,G
hullbo01,Second Team All-Star,1975,WHA,,LW
morrike01,Second Team All-Star,1975,WHA,,D
staplpa01,Second Team All-Star,1975,WHA,,D
keonda01,Deneau,1976,WHA,Most Gentlemanly,
ftorero01,First Team All-Star,1976,WHA,,C
garrejo01,First Team All-Star,1976,WHA,,G
hedbean01,First Team All-Star,1976,WHA,,RW
plumbro01,First Team All-Star,1976,WHA,,D
popiepo01,First Team All-Star,1976,WHA,,D
tardima01,First Team All-Star,1976,WHA,,LW
graharo02,Hatskin,1976,WHA,Best Goaltender,
ftorero01,Howe,1976,WHA,MVP,
cloutre01,Hunter,1976,WHA,Scoring,
lylege01,Kaplan,1976,WHA,Rookie,
plumbro01,Murphy,1976,WHA,Best Defenceman,
bernise01,Playoff MVP,1976,WHA,
antonmi01,Second Team All-Star,1976,WHA,,LW
cloutre01,Second Team All-Star,1976,WHA,,RW
daleyjo01,Second Team All-Star,1976,WHA,,G
hoganda01,Second Team All-Star,1976,WHA,,D
leducri01,Second Team All-Star,1976,WHA,,C
staplpa01,Second Team All-Star,1976,WHA,,D
keonda01,Deneau,1977,WHA,Most Gentlemanly,
hamilal01,First Team All-Star,1977,WHA,,D
hedbean01,First Team All-Star,1977,WHA,,RW
nilssul01,First Team All-Star,1977,WHA,,C
sjobela01,First Team All-Star,1977,WHA,,D
smithal02,First Team All-Star,1977,WHA,,G
tardima01,First Team All-Star,1977,WHA,,LW
smithal02,Hatskin,1977,WHA,Best Goaltender,
tardima01,Howe,1977,WHA,MVP,
tardima01,Hunter,1977,WHA,Scoring,
nilsske01,Kaplan,1977,WHA,Rookie,
sjobela01,Murphy,1977,WHA,Best Defenceman,
guindbo01,Playoff MVP,1977,WHA,
cloutre01,Second Team All-Star,1977,WHA,,RW
ftorero01,Second Team All-Star,1977,WHA,,C
hullbo01,Second Team All-Star,1977,WHA,,LW
leyri01,Second Team All-Star,1977,WHA,,D
longba01,Second Team All-Star,1977,WHA,,D
wakeler01,Second Team All-Star,1977,WHA,,G
nilsske01,Deneau,1978,WHA,Most Gentlemanly,
cloutre01,First Team All-Star,1978,WHA,,RW
drydeda01,First Team All-Star,1978,WHA,,G
ftorero01,First Team All-Star,1978,WHA,,C
howema01,First Team All-Star,1978,WHA,,LW
leyri01,First Team All-Star,1978,WHA,,D
ramagro01,First Team All-Star,1978,WHA,,D
drydeda01,Hatskin,1978,WHA,Best Goaltender,
drydeda01,Howe,1978,WHA,MVP,
cloutre01,Hunter,1978,WHA,Scoring,
gretzwa01,Kaplan,1978,WHA,Rookie,
leyri01,Murphy,1978,WHA,Best Defenceman,
prestri01,Playoff MVP,1978,WHA,
broderi01,Second Team All-Star,1978,WHA,,G
gretzwa01,Second Team All-Star,1978,WHA,,C
langeda01,Second Team All-Star,1978,WHA,,D
lukowmo01,Second Team All-Star,1978,WHA,,LW
macdobl01,Second Team All-Star,1978,WHA,,RW
shmyrpa01,Second Team All-Star,1978,WHA,,D
