playerID,year,stint,tmID,S,G,GDG
yorkmi01,2005,1,NYI,2,0,0
yorkmi01,2006,1,NYI,3,1,1
yorkmi01,2007,1,PHO,1,1,0
youngsc01,2005,1,STL,1,0,0
yzermst01,2005,1,DET,2,1,0
zajactr01,2006,1,NJD,4,1,1
zajactr01,2007,1,NJD,1,0,0
zajactr01,2008,1,NJD,1,1,1
zajactr01,2009,1,NJD,5,1,0
zajactr01,2010,1,NJD,2,1,1
zajactr01,2011,1,NJD,1,1,1
zedniri01,2006,1,WAS,1,0,0
zedniri01,2007,1,FLO,1,0,0
zedniri01,2008,1,FLO,2,1,1
zettehe01,2005,1,DET,4,2,0
zettehe01,2006,1,DET,4,1,1
zettehe01,2007,1,DET,10,3,2
zettehe01,2008,1,DET,9,3,0
zettehe01,2009,1,DET,11,2,0
zettehe01,2010,1,DET,3,0,0
zettehe01,2011,1,DET,1,3,1
zherdni01,2005,1,CBS,3,1,0
zherdni01,2006,1,CBS,8,2,1
zherdni01,2007,1,CBS,8,5,1
zherdni01,2008,1,NYR,14,5,3
zherdni01,2010,1,PHI,2,1,0
zidlima01,2005,1,NAS,5,1,0
zidlima01,2006,1,NAS,1,0,0
zidlima01,2008,1,MIN,5,3,3
zidlima01,2009,1,MIN,7,2,0
zidlima01,2010,1,MIN,1,0,0
zidlima01,2011,1,MIN,0,1,0
zigommi01,2006,1,PHO,4,1,0
zubovse01,2005,1,DAL,12,7,4
zubovse01,2006,1,DAL,12,5,2
zubovse01,2007,1,DAL,5,1,1
zubovse01,2008,1,DAL,2,0,0
zubruda01,2005,1,WAS,2,1,0
zubruda01,2006,1,WAS,1,0,0
zubruda01,2007,1,NJD,1,0,0
zuccama01,2010,1,NYR,9,5,3
zuccama01,2011,1,NYR,0,1,0
