playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity
rombolo01,,,Lorne,Rombough,,Lorne David,,71,190,L,,8429,rombolo01,,,1973,1973,L,1948,8,2,Canada,ON,Fergus,,,,,,
romeaa01,,,Aaron,Rome,,,,73,230,L,20536,46442,romeaa01,2006,2011,,,D,1983,9,27,Canada,MB,Nesbitt,,,,,,
,romeral01c,,Alex,Romeril,,Alexander Edward,Porky,,,,,,romeral99c,,,,,,1882,12,29,,,,1968,5,17,,,
rominda01,,,Dale,Rominski,,Dale,,74,200,R,19405,22019,rominda01,1999,1999,,,R,1975,10,1,USA,MI,Farmington Hills,,,,,,
romnedo01,,,Doc,Romnes,,Elwyn Nelson,,71,156,L,14169,17147,romnedo01,1930,1939,,,C,1909,1,1,USA,MN,White Bear,1984,7,21,,,
ronaned01,,,Ed,Ronan,,Edward,,72,197,R,11403,4651,ronaned01,1991,1996,,,R,1968,3,21,USA,MA,Quincy,,,,,,
ronansk01,,,Skene,Ronan,,Erskine Rockcliffe,,66,150,R,14170,4653,ronansk01,1918,1918,,,C,1889,2,9,Canada,ON,Ottawa,1937,6,25,Canada,ON,Ottawa
ronnicl01,,,Cliff,Ronning,,Clifford John,,68,165,L,11404,4654,ronnicl01,1985,2003,,,C,1965,10,1,Canada,BC,Burnaby,,,,,,
ronnqjo01,,,Jonas,Ronnqvist,,,,74,200,R,19653,37585,ronnqjo01,2000,2000,,,R,1973,8,22,Sweden,,Kalix,,,,,,
ronsole01,,,Len,Ronson,,Leonard Keith,,69,175,L,14171,10650,ronsole01,1960,1968,,,L,1936,7,8,Canada,ON,Brantford,,,,,,
rontypa01,,,Paul,Ronty,,Paul,Chew,72,160,L,14172,4655,rontypa01,1947,1954,,,C,1928,6,12,Canada,ON,Toronto,,,,,,
roonest01,,,Steve,Rooney,,Steven Paul,,74,205,L,14173,4657,roonest01,1984,1988,,,L,1962,6,28,USA,MA,Canton,,,,,,
roonewa01,,,Walter,Rooney,,Waldamar Joseph,,67,140,R,,,,,,,,C,1888,2,3,Canada,QC,Quebec City,,,,,,
rootbi01,,,Bill,Root,,William John,,72,210,R,14174,4659,rootbi01,1982,1987,,,D,1959,9,6,Canada,ON,Toronto,,,,,,
rosapa01,,,Pavel,Rosa,,Pavel,,71,188,R,11083,26796,rosapa01,1998,2003,,,R,1977,6,7,Czech Republic,,Most,,,,,,
rosatmi01,,,Mike,Rosati,,Michael,,70,170,L,19096,7306,rosatmi01,1998,1998,,,G,1968,1,7,Canada,ON,Toronto,,,,,,
rosehja01,,,Jay,Rosehill,,,,75,215,L,,72697,rosehja01,2009,2011,,,D,1985,7,16,Canada,AB,Olds,,,,,,
roselbo01,,,Bob,Roselle,,Robert W.,,74,185,L,,10939,roselbo01,,,1975,1975,L,1950,10,17,Canada,QC,Montreal,,,,,,
roselo01,,,Lorne,Rose,,Lorne,,,,,,54423,,,,,,D,,,,,,,,,,,,
rossar01,rossar01c,rossar01h,Art,Ross,,Arthur Howie,,71,190,L,P194510,4663,rossar01,1917,1917,,,D,1886,1,13,Canada,ON,Naughton,1964,8,5,,,
rossiky01,,,Kyle,Rossiter,,,,75,220,L,16888,29285,rossiky01,2001,2003,,,D,1980,6,9,Canada,AB,Edmonton,,,,,,
rossiro01,,,Roly,Rossignol,,Roland,,69,168,R,14177,14193,rossiro01,1943,1945,,,R,1921,10,18,Canada,NB,Edmundston,,,,,,
rossja01,,,Jared,Ross,,,,72,185,L,22907,77540,rossja01,2008,2009,,,C,1982,9,18,USA,AL,Huntsville,,,,,,
rossji01,,,Jim,Ross,,James,,75,185,R,14176,11424,rossji01,1951,1952,,,D,1926,5,20,Scotland,,Edinburgh,,,,,,
,,rossph01h,Philip,Ross,,Philip Dansken,,,,,B197602,,,,,,,,1858,1,1,Canada,QC,Montreal,1949,7,7,,,
rotada01,,,Darcy,Rota,,Darcy Irwin,,71,180,L,14178,4668,rotada01,1973,1983,,,L,1953,2,16,Canada,BC,Vancouver,,,,,,
rotara01,,,Randy,Rota,,Randolph Frank,,68,170,L,14179,4669,rotara01,1972,1976,1976,1977,L,1950,8,16,Canada,BC,Creston,,,,,,
rothssa01,,,Sam,Rothschild,,Samuel,,66,145,L,14180,23809,rothssa01,1924,1927,,,L,1899,10,16,Canada,ON,Sudbury,1987,4,15,Canada,ON,Sudbury
roulemi01,,,Michel,Rouleau,,Michel,,70,175,L,,10539,roulemi01,,,1972,1974,C,1944,9,28,Canada,QC,Hull,,,,,,
roulsro01,,,Rolly,Roulston,,William Orville,,73,195,L,14181,19395,roulsro01,1935,1937,,,D,1911,4,12,Canada,ON,Toronto,1983,4,24,,,
roulsto01,,,Tom,Roulston,,Thomas Irwin,,73,184,R,14182,4670,roulsto01,1980,1985,,,R,1957,11,20,Canada,MB,Winnipeg,,,,,,
roupema01,,,Magnus,Roupe,,Magnus,,72,189,L,14183,6327,roupema01,1987,1988,,,L,1963,3,23,Sweden,,Stockholm,,,,,,
rourkal01,,,Allan,Rourke,,,,74,215,L,16890,25929,rourkal01,2003,2007,,,D,1980,3,6,Canada,ON,Mississauga,,,,,,
rousebo01,,,Bob,Rouse,,Robert J.,,74,215,R,11408,4673,rousebo01,1983,1999,,,D,1964,6,18,Canada,BC,Surrey,,,,,,
roussbo01,,,Bobby,Rousseau,,Robert Joseph Jean Paul,,70,178,R,14184,4674,roussbo01,1960,1974,,,R,1940,7,26,Canada,QC,Montreal,,,,,,
roussdo01,,,Dominic,Roussel,,Dominic,,73,200,L,18373,4675,roussdo01,1991,2000,,,G,1970,2,22,Canada,QC,Hull,,,,,,
roussdu01,,,Dunc,Rousseau,,Duncan Franklin,,72,195,L,,6707,roussdu01,,,1972,1973,L,1945,2,10,Canada,MB,Bissett,,,,,,
roussgu01,,,Guy,Rousseau,,Guy Lucien,,66,140,L,14185,11173,roussgu01,1954,1956,,,L,1934,12,21,Canada,QC,Montreal,,,,,,
roussro01,,,Roland,Rousseau,,Roland,,68,160,L,14186,11430,roussro01,1952,1952,,,D,1929,12,1,Canada,QC,Montreal,2010,10,13,,,
routhje01,,,Jean-Marc,Routhier,,Jean Marc,,74,190,R,14187,4677,routhje01,1989,1989,,,R,1968,2,2,Canada,QC,Quebec City,,,,,,
rowebo01,,,Bobby,Rowe,,Robert Price,Stubby,66,160,L,14188,4680,rowebo01,1924,1924,,,D,1885,8,19,Canada,ON,Heathcote,1948,,,USA,OR,Portland
rowemi01,,,Mike,Rowe,,Michael A.,,73,208,L,14189,9633,rowemi01,1984,1986,,,D,1965,3,8,Canada,ON,Kingston,,,,,,
rowero01,,,Ron,Rowe,,Ronald Nickolas,,68,170,L,14190,13307,rowero01,1947,1947,,,L,1923,11,30,Canada,ON,Toronto,2005,7,28,,,
roweto01,,,Tom,Rowe,,Thomas John,,72,190,R,14191,4682,roweto01,1976,1982,,,R,1956,5,23,USA,MA,Lynn,,,,,,
roy01,,,,Roy,,,,,,,,,,,,,,,,,,,,,,,,,,
royan01,,,Andre,Roy,,Andre C.,,76,225,L,15084,18625,royan01,1995,2008,,,L,1975,2,8,USA,NY,Port Chester,,,,,,
royde01,,,Derek,Roy,,,,69,188,L,20160,50145,royde01,2003,2011,,,C,1983,5,4,Canada,ON,Ottawa,,,,,,
royerga01,,,Gaetan,Royer,,,,75,210,R,20128,24669,royerga01,2001,2001,,,R,1976,3,13,Canada,QC,Donnacona,,,,,,
royerre01,,,Remi,Royer,,Remi,,74,200,R,14958,20208,royerre01,1998,1998,,,D,1978,2,12,Canada,QC,Donnacona,,,,,,
royje01,,,Jean-Yves,Roy,,Jean Yves,,70,180,L,14765,4686,royje01,1994,1997,,,R,1969,2,17,Canada,QC,Rosemere,,,,,,
royma01,,,Mathieu,Roy,,,,74,214,R,21101,49903,royma01,2005,2010,,,D,1983,8,10,Canada,QC,St. Georges,,,,,,
roypa01,,roypa01h,Patrick,Roy,,Patrick,,74,185,L,P200602,4688,roypa01,1984,2002,,,G,1965,10,5,Canada,QC,Quebec City,,,,,,
roypi01,,,Pierre,Roy,,Pierre,,72,175,L,,4689,roypi01,,,1972,1978,D,1952,3,12,Canada,QC,Amos,,,,,,
royst01,,,Stephane,Roy,,Stephane,,72,190,L,14192,4691,royst01,1987,1987,,,C,1967,6,29,Canada,QC,Quebec City,,,,,,
rozsimi01,,,Michal,Rozsival,,Michal,,74,210,R,14959,29289,rozsimi01,1999,2011,,,D,1978,9,3,Czech Republic,,Vlasim,,,,,,
rozzigi01,,,Gino,Rozzini,,Gino William,Rosy,68,150,L,14193,13653,rozzigi01,1944,1944,,,C,1918,10,24,Canada,QC,Shawinigan Falls,1996,4,18,,,
rucchst01,,,Steve,Rucchin,,Steven Andrew,,74,210,L,15085,14931,rucchst01,1994,2006,,,C,1971,7,4,Canada,ON,Thunder Bay,,,,,,
rucinma01,,,Martin,Rucinsky,,Martin,,73,207,L,11412,4697,rucinma01,1991,2007,,,L,1971,3,11,Czech Republic,,Most,,,,,,
rucinmi01,,,Mike,Rucinski,,Michael,,71,190,L,14194,4696,rucinmi01,1987,1988,,,C,1963,12,12,USA,IL,Wheeling,,,,,,
rucinmi02,,,Mike,Rucinski,,Michael J.,,71,179,L,14961,22675,rucinmi02,1997,2000,,,D,1975,3,30,USA,MI,Trenton,,,,,,
rudkoco01,,,Cody,Rudkowsky,,,,73,206,L,19417,28897,rudkoco01,2002,2002,,,G,1978,7,21,Canada,AB,Willingdon,,,,,,
,ruelcl01c,,Claude,Ruel,,Claude,,,,,,18990,ruelcl99c,,,,,,1938,9,12,Canada,QC,Sherbrooke,,,,,,
ruellbe01,,,Bernie,Ruelle,,Bernard Edward,,69,165,L,14195,14572,ruellbe01,1943,1943,,,L,1920,11,23,USA,MI,Houghton,1995,8,4,,,
ruffja01,,,Jason,Ruff,,Jason C.,,74,192,L,11413,4700,ruffja01,1992,1993,,,L,1970,1,27,Canada,BC,Kelowna,,,,,,
ruffli01,ruffli01c,,Lindy,Ruff,,Lindy Cameron,,74,201,L,11414,4701,ruffli01,1979,1990,,,L,1960,2,17,Canada,AB,Warburg,,,,,,
ruhnkke01,,,Kent,Ruhnke,,Kent Stuart,,73,190,R,14196,12046,ruhnkke01,1975,1975,1976,1977,R,1952,9,18,Canada,ON,Toronto,,,,,,
rumblda01,,,Darren,Rumble,,Darren William,,73,200,L,11415,4702,rumblda01,1990,2003,,,D,1969,1,23,Canada,ON,Barrie,,,,,,
rundbda01,,,David,Rundblad,,,,74,190,,,,rundbda01,2011,2011,,,D,1990,10,8,,,,,,,,,
rundqth01,,,Thomas,Rundqvist,,Per Thomas,,75,195,L,14197,9475,rundqth01,1984,1984,,,C,1960,5,4,Sweden,,Vimmerby,,,,,,
rungepa01,,,Paul,Runge,,Paul A.,,71,167,L,14198,4703,rungepa01,1930,1937,,,L,1908,9,10,Canada,AB,Edmonton,1972,4,27,Canada,BC,Vancouver
ruotsre01,,,Reijo,Ruotsalainen,,Reijo Juhani,Rexi,68,170,R,14199,4705,ruotsre01,1981,1989,,,D,1960,4,1,Finland,,Oulu,,,,,,
ruppdu01,,,Duane,Rupp,,Duane Edward Franklin,,73,195,L,14201,4706,ruppdu01,1962,1972,1974,1975,D,1938,3,29,Canada,SK,McNutt,,,,,,
ruppmi01,,,Mike,Rupp,,Michael,,77,230,L,16896,31851,ruppmi01,2002,2011,,,C,1980,1,13,USA,OH,Cleveland,,,,,,
rupppa01,,,Pat,Rupp,,Patrick Lloyd,,71,180,L,18683,10632,rupppa01,1963,1963,,,G,1942,8,12,USA,MI,Detroit,2006,2,2,,,
ruskote01,,,Terry,Ruskowski,,Terry Wallace,Roscoe,70,178,L,14202,4707,ruskote01,1979,1988,1974,1978,C,1954,12,31,Canada,SK,Prince Albert,,,,,,
,,russebl01h,Blair,Russel,,,,,,L,P196509,,russebl01,,,,,L,1880,9,17,Canada,QC,Montreal,1961,12,7,,,
russebo01,,,Bob,Russell,,Robert,,69,167,L,,11915,russebo01,,,1975,1976,C,1955,2,5,Canada,ON,Toronto,,,,,,
russeca01,,,Cam,Russell,,Cameron,,76,200,L,11419,4708,russeca01,1989,1998,,,D,1969,1,12,Canada,NS,Halifax,,,,,,
russech01,,,Church,Russell,,Churchill Davidson,,71,175,L,14203,13304,russech01,1945,1947,,,L,1923,3,16,Canada,MB,Winnipeg,1999,3,31,,,
russeer01,,russeer01h,Ernie,Russell,,Ernest,,66,160,R,P196508,,russeer01,,,,,C,1883,10,21,Canada,QC,Montreal,1963,2,23,,,
russekr01,,,Kris,Russell,,,,70,167,L,21685,73434,russekr01,2007,2011,,,D,1987,5,2,Canada,AB,Caroline,,,,,,
russeph01,,,Phil,Russell,,Phillip Douglas,,74,205,L,14204,4711,russeph01,1972,1986,,,D,1952,7,21,Canada,AB,Edmonton,,,,,,
russery01,,,Ryan,Russell,,,,70,180,,,,russery01,2011,2011,,,C,1987,5,2,,,,,,,,,
rutheji01,,,Jim,Rutherford,,James Earl,,68,168,L,18684,4713,rutheji01,1970,1982,,,G,1949,2,17,Canada,ON,Beeton,,,,,,
rutlewa01,,,Wayne,Rutledge,,Wayne Alvin,,74,200,L,18685,4714,rutlewa01,1967,1969,1972,1977,G,1942,1,5,Canada,ON,Barrie,2004,10,5,Canada,ON,Huntsville
,,ruttaja01h,Jack,Ruttan,,,,,,,P196217,,ruttaja01,,,,,D,1889,4,5,Canada,MB,Winnipeg,1973,1,7,,,
ruuttch01,,,Christian,Ruuttu,,Christian,,71,194,L,11421,4715,ruuttch01,1986,1994,,,C,1964,2,20,Finland,,Lappeenranta,,,,,,
ruutuja01,,,Jarkko,Ruutu,,Jarkko,,73,200,L,16602,27832,ruutuja01,1999,2010,,,L,1975,8,23,Finland,,Helsinki,,,,,,
ruututu01,,,Tuomo,Ruutu,,,,72,200,L,20232,50514,ruututu01,2003,2011,,,C,1983,2,16,Finland,,Vantaa,,,,,,
ruzicst01,,,Stefan,Ruzicka,,,,72,205,R,20960,68170,ruzicst01,2005,2007,,,R,1985,2,17,Slovakia,,Nitra,,,,,,
ruzicvl01,,,Vladimir,Ruzicka,,Vladimir,Rosey,75,215,L,11422,4716,ruzicvl01,1989,1993,,,C,1963,6,6,Czech Republic,,Most,,,,,,
ryanbo01,,,Bobby,Ryan,,,,73,213,R,21621,76888,ryanbo01,2007,2011,,,R,1987,3,17,USA,NJ,Cherry Hill,,,,,,
ryanma01,,,Matt,Ryan,,,,71,185,R,21575,71754,ryanma01,2005,2005,,,C,1983,11,12,Canada,ON,Sharon,,,,,,
ryanmi01,,,Michael,Ryan,,,,73,188,L,19160,45084,ryanmi01,2006,2008,,,L,1980,5,16,USA,MA,Boston,,,,,,
ryanpr01,,,Prestin,Ryan,,,,72,190,L,21226,63065,ryanpr01,2005,2005,,,D,1980,6,29,Canada,SK,Arcola,,,,,,
,ryanro01c,,Ron,Ryan,,Ronald,,,,,,,ryanro99c,,,,,,1938,7,11,Canada,ON,Welland,,,,,,
ryante01,,,Terry,Ryan,,Terrence,,73,202,L,10732,17657,ryante01,1996,1998,,,L,1977,1,14,Canada,NL,St. John's,,,,,,
ryante02,,,Terry,Ryan,,Terrence Clinton John,,70,178,L,,7694,ryante02,,,1972,1972,C,1952,9,10,Canada,NL,Grand Falls,,,,,,
rychewa01,,,Warren,Rychel,,Warren Stanley,,72,205,L,11423,4718,rychewa01,1988,1998,,,L,1967,5,12,Canada,ON,Tecumseh,,,,,,
rycroal01,,,Al,Rycroft,,Allen Bruce,,69,170,R,,6711,rycroal01,,,1972,1972,R,1950,1,9,Canada,AB,Beaver Lodge,,,,,,
rycroma01,,,Mark,Rycroft,,,,72,192,R,20121,33895,rycroma01,2001,2006,,,R,1978,7,12,Canada,BC,Penticton,,,,,,
rydermi01,,,Michael,Ryder,,Michael Wayne Glenn,,72,192,R,17690,35679,rydermi01,2003,2011,,,R,1980,3,31,Canada,NL,St. John's,,,,,,
rydmabl01,,,Blaine,Rydman,,Blaine,,74,195,L,,10337,rydmabl01,,,1972,1973,D,1949,12,16,Canada,SK,Weyburn,,,,,,
rymshan01,,,Andy,Rymsha,,Andrew Anthony,,75,210,L,11425,4720,rymshan01,1991,1991,,,R,1968,12,10,Canada,ON,St. Catharines,,,,,,
rynnaju01,,,Jussi,Rynnas,,,,77,205,,,,rynnaju01,2011,2011,,,G,1987,5,22,,,,,,,,,
rypieri01,,,Rick,Rypien,,,,71,181,R,21901,62557,rypieri01,2005,2010,,,C,1984,5,16,Canada,AB,Coleman,2011,8,15,Canada,AB,Crowsnest Pass
ryznaja01,,,Jason,Ryznar,,,,76,205,L,20585,63228,ryznaja01,2005,2005,,,L,1983,2,19,USA,AK,Anchorage,,,,,,
saadbr01,,,Brandon,Saad,,,,73,202,,,,saadbr01,2011,2011,,,L,1992,10,27,,,,,,,,,
saariol01,,,Olli,Saarinen,,,,,,,,61172,saariol01,,,1978,1978,,,,,,,,,,,,,
saarisi01,,,Simo,Saarinen,,Simo,,70,185,L,14205,9643,saarisi01,1984,1984,,,D,1963,2,14,Finland,,Helsinki,,,,,,
,,sabetgu01h,Gunther,Sabetzki,,,,,,,B199502,,,,,,,,1915,6,4,Germany,,Dusseldorf,2000,6,21,,,
sabolsh01,,,Shaun,Sabol,,Shaun Thomas,,75,230,L,11426,4725,sabolsh01,1989,1989,,,D,1966,7,13,USA,ND,Fargo,,,,,,
saboubo01,,,Bob,Sabourin,,Robert,Sab,69,177,L,14206,11446,saboubo01,1951,1951,,,L,1933,3,17,Canada,ON,Sudbury,,,,,,
sabouda01,,,Dany,Sabourin,,,,76,200,L,19006,35765,sabouda01,2003,2008,,,G,1980,9,2,Canada,QC,Val d'Or,,,,,,
sabouga01,,,Gary,Sabourin,,Gary Bruce,Gaye,71,180,R,14207,4726,sabouga01,1967,1976,,,R,1943,12,4,Canada,ON,Parry Sound,,,,,,
sabouke01,,,Ken,Sabourin,,Kenneth R.,,75,205,L,11427,2632,sabouke01,1988,1991,,,D,1966,4,28,Canada,ON,Scarborough,,,,,,
sabouos01,,,Oscar,Sabourin,,Oscar,,,,,,60194,,,,,,D,,,,,,,,,,,,
saccoda01,,,David,Sacco,,David Anthony,,72,180,R,11428,4728,saccoda01,1993,1995,,,C,1970,7,31,USA,MA,Malden,,,,,,
saccojo01,saccojo01c,,Joe,Sacco,,Joseph William,,73,190,R,11429,4729,saccojo01,1990,2002,,,R,1969,2,4,USA,MA,Medford,,,,,,
sachala01,,,Larry,Sacharuk,,Lawrence William,,72,200,R,14208,4730,sachala01,1972,1976,1978,1978,D,1952,9,16,Canada,SK,Saskatoon,,,,,,
safroki01,,,Kirill,Safronov,,,,74,215,L,19295,45042,safroki01,2001,2002,,,D,1981,2,26,Russia,,Lenningrad,,,,,,
saganro01,,,Rocky,Saganiuk,,Raymond,,68,185,R,14209,4732,saganro01,1978,1983,,,R,1957,10,15,Canada,AB,Myrnam,,,,,,
sakicjo01,,,Joe,Sakic,,Joseph Steven,,71,195,L,11437,4739,sakicjo01,1988,2008,,,C,1969,7,7,Canada,BC,Burnaby,,,,,,
salajbo01,,,Bohumil,Salajka,,,,,,,,,salajbo01,,,1978,1978,,,,,,,,,,,,,
salakal01,,,Alexander,Salak,,,,73,189,L,,89363,salakal01,2009,2009,,,G,1987,1,5,Czech Republic,,Strakonice,,,,,,
salcibr01,,,Brian,Salcido,,,,74,198,L,21759,77595,salcibr01,2008,2008,,,D,1985,4,14,USA,CA,Hermosa Beach,,,,,,
saleiru01,,,Ruslan,Salei,,Ruslan,,73,212,L,14964,18826,saleiru01,1996,2010,,,D,1974,11,2,Belarus,,Minsk,2011,9,7,Russia,,Yaroslavl
salesdo01,,,Don,Saleski,,Donald Patrick,Big Bird,75,205,R,14210,4740,salesdo01,1971,1979,,,R,1949,11,10,Canada,SK,Moose Jaw,,,,,,
salmean01,,,Anssi,Salmela,,,,73,200,L,22663,78387,salmean01,2008,2010,,,D,1984,8,13,Finland,,Nokia,,,,,,
salmeto01,,,Tony,Salmelainen,,,,69,185,R,19306,45091,salmeto01,2003,2006,,,L,1981,8,8,Finland,,Espoo,,,,,,
salmibo01,,salmibo01h,Borje,Salming,,Anders Borje,BJ,73,193,L,P199602,4742,salmibo01,1973,1989,,,D,1951,4,17,Sweden,,Kiruna,,,,,,
saloman01,,,Andreas,Salomonsson,,,,73,200,L,20354,31672,saloman01,2001,2002,,,L,1973,12,19,Sweden,,Ornskoldsvik,,,,,,
salosa01,,,Sami,Salo,,Sami,,75,215,R,10573,40218,salosa01,1998,2011,,,D,1974,9,2,Finland,,Turku,,,,,,
saloto01,,,Tommy,Salo,,Tomas Mikael,,71,182,L,18752,15580,saloto01,1994,2003,,,G,1971,2,1,Sweden,,Surahammar,,,,,,
salovba01,,,Barry,Salovaara,,Barry John,,70,180,R,14211,6777,salovba01,1974,1975,,,D,1948,1,7,Canada,ON,Toronto,,,,,,
salvabr01,,,Bryce,Salvador,,,,74,222,L,16900,28694,salvabr01,2000,2011,,,D,1976,2,11,Canada,MB,Brandon,,,,,,
salvida01,,,Dave,Salvian,,David Clifford,,70,170,L,14212,7854,salvida01,1976,1976,,,L,1955,9,9,Canada,ON,Toronto,,,,,,
samisph01,,,Phil,Samis,,Phillip Lawrence,,69,180,R,14213,12114,samisph01,1947,1949,,,D,1927,12,28,Canada,AB,Edmonton,,,,,,
sampsga01,,,Gary,Sampson,,Gary Edward,,72,190,L,14214,4743,sampsga01,1983,1986,,,L,1959,8,24,Canada,ON,Atikokan,,,,,,
samsoje01,,,Jerome,Samson,,,,72,195,R,,80486,samsoje01,2009,2011,,,R,1987,9,4,Canada,QC,Greenfield Park,,,,,,
samsose01,,,Sergei,Samsonov,,Sergei Viktorovich,,68,188,R,14864,15609,samsose01,1997,2010,,,L,1978,10,27,Russia,,Moscow,,,,,,
samuekj01,,,Kjell,Samuelsson,,Kjell William Alf,,78,235,R,11441,4744,samuekj01,1985,1998,,,D,1958,10,18,Sweden,,Tyngsryd,,,,,,
samuema01,,,Martin,Samuelsson,,Martin Tobias,,74,210,L,19582,51175,samuema01,2002,2003,,,R,1982,1,25,Sweden,,Upplands-Vasby,,,,,,
samuemi01,,,Mikael,Samuelsson,,,,74,213,R,16588,37626,samuemi01,2000,2011,,,R,1976,12,23,Sweden,,Mariefred,,,,,,
samueul01,,,Ulf,Samuelsson,,Ulf,,73,205,L,11443,4745,samueul01,1984,1999,,,D,1964,3,26,Sweden,,Fagersta,,,,,,
sandbca01,,,Cal,Sandbeck,,Calvin Wayne,,73,218,L,,8540,sandbca01,,,1977,1978,D,1956,1,28,USA,MN,International Falls,,,,,,
sandede01,,,Derek,Sanderson,,Derek Michael,Turk,72,185,L,14215,4748,sandede01,1965,1977,1972,1972,C,1946,6,16,Canada,ON,Niagara Falls,,,,,,
sandefr01,,,Frank,Sanders,,Franklin,,75,220,R,,11899,sandefr01,,,1972,1972,D,1949,3,8,USA,MN,St. Paul,,,,,,
sandege01,,,Geoff,Sanderson,,Geoffrey M.,,72,190,L,11445,4749,sandege01,1990,2007,,,L,1972,2,1,Canada,NT,Hay River,,,,,,
sandesc01,,,Scott,Sandelin,,Scott A.,,72,200,R,11444,4747,sandesc01,1986,1991,,,D,1964,8,8,USA,MN,Hibbing,,,,,,
sandfed01,,,Ed,Sandford,,Edward Michael,Sandy,73,180,R,14216,4752,sandfed01,1947,1955,,,L,1928,8,20,Canada,ON,New Toronto,,,,,,
sandlji01,,,Jim,Sandlak,,James J. (Jr.),The House,76,219,R,11446,4755,sandlji01,1985,1995,,,R,1966,12,12,Canada,ON,Kitchener,,,,,,
sandsch01,,,Charlie,Sands,,Charles Henry,,69,160,R,14217,4756,sandsch01,1932,1943,,,R,1911,3,23,Canada,ON,Fort William,1953,4,6,USA,CA,Hollywood
sandsmi01,,,Mike,Sands,,Michael,,69,170,L,18688,4757,sandsmi01,1984,1986,,,G,1963,4,6,Canada,ON,Sudbury,,,,,,
sandsto01,,,Tomas,Sandstrom,,Tomas,,74,205,L,11447,4758,sandsto01,1984,1998,,,R,1964,9,4,Finland,,Jakobstad,,,,,,
sandwte01,,,Terran,Sandwith,,Terran,,76,210,L,15198,4759,sandwte01,1997,1997,,,D,1972,4,17,Canada,AB,Edmonton,,,,,,
sanfocu01,,,Curtis,Sanford,,,,70,187,L,20851,25947,sanfocu01,2002,2011,,,G,1979,10,5,Canada,ON,Owen Sound,,,,,,
sangubo01,,,Bobby,Sanguinetti,,,,75,190,R,,80230,sangubo01,2009,2011,,,D,1988,2,29,USA,NJ,Trenton,,,,,,
sanipev01,,,Everett,Sanipass,,Everett,,74,204,L,11451,4762,sanipev01,1986,1990,,,L,1968,2,13,Canada,NB,Big Cove,,,,,,
santato01,,,Tommi,Santala,,,,75,210,R,19388,45039,santato01,2003,2006,,,C,1979,6,27,Finland,,Helsinki,,,,,,
santomi01,,,Mike,Santorelli,,,,72,189,R,21436,76527,santomi01,2008,2011,,,C,1985,12,14,Canada,BC,Vancouver,,,,,,
sanzani01,,,Nick,Sanza,,Nicholas,,71,175,L,,11981,sanzani01,,,1975,1975,G,1955,2,6,Canada,QC,Montreal,,,,,,
sapryol01,,,Oleg,Saprykin,,Oleg,,73,190,L,19291,45069,sapryol01,1999,2006,,,L,1981,2,12,Russia,,Moscow,,,,,,
sarauyv01,,,Yves,Sarault,,Yves,,73,190,L,11452,4767,sarauyv01,1994,2001,,,L,1972,12,23,Canada,QC,Valleyfield,,,,,,
sargega01,,,Gary,Sargent,,Gary Alan,Sarg,70,210,L,14218,4768,sargega01,1975,1982,,,D,1954,2,8,USA,MN,Red Lake,,,,,,
saricco01,,,Cory,Sarich,,Cory,,76,207,R,14995,19313,saricco01,1998,2011,,,D,1978,8,16,Canada,SK,Saskatoon,,,,,,
sarjege01,,,Geoff,Sarjeant,,Geoffrey Ian,,69,180,L,18379,4769,sarjege01,1994,1995,,,G,1969,11,30,Canada,ON,Orillia,,,,,,
sarnecr01,,,Craig,Sarner,,Craig Brian,,71,185,L,14219,6758,sarnecr01,1974,1974,1975,1975,R,1949,6,20,USA,MN,St. Paul,,,,,,
sarnope01,,,Peter,Sarno,,,,71,185,L,17794,26001,sarnope01,2003,2005,,,C,1979,7,26,Canada,ON,Toronto,,,,,,
sarradi01,,,Dick,Sarrazin,,Richard Andre,Frenchy,72,185,R,14220,6703,sarradi01,1968,1971,1972,1972,R,1946,1,22,Canada,QC,St.-Gabriel-de-Bran.,,,,,,
sasakfr01,,,Fred,Sasakamoose,,Frederick,Chief Running Deer,68,165,R,14221,4770,sasakfr01,1953,1953,,,C,1933,12,25,Canada,SK,Debden,,,,,,
sassegr01,,,Grant,Sasser,,Grant,,70,175,R,14222,9426,sassegr01,1983,1983,,,C,1964,2,13,USA,OR,Portland,,,,,,
satanmi01,,,Miroslav,Satan,,Miroslav,,75,191,L,14871,16367,satanmi01,1995,2009,,,L,1974,10,22,Slovakia,,Topolcany,,,,,,
sathegl01,sathegl01c,sathegl01h,Glen,Sather,,Glen Cameron,Slats,71,180,L,B199701,4773,sathegl01,1966,1975,1976,1976,L,1943,9,2,Canada,AB,High River,,,,,,
,satorte01c,,Ted,Sator,,Theodore Richard,,,,,,4774,satorte99c,,,,,,1949,11,18,USA,NY,Utica,,,,,,
sauerku01,,,Kurt,Sauer,,,,76,220,L,19643,50690,sauerku01,2002,2009,,,D,1981,1,16,USA,MN,Sartell,,,,,,
sauermi01,,,Michael,Sauer,,,,75,206,R,21659,80355,sauermi01,2008,2011,,,D,1987,8,7,USA,MN,St. Cloud,,,,,,
