"Order_ID","Ship_Mode","Ship_Date","Ship_id"
41605,"REGULAR AIR","26-12-2010","SHP_5849"
41667,"REGULAR AIR","23-06-2012","SHP_5850"
42982,"EXPRESS AIR","05-08-2012","SHP_5851"
43745,"REGULAR AIR","08-11-2010","SHP_5852"
43745,"REGULAR AIR","05-11-2010","SHP_5853"
44167,"REGULAR AIR","31-01-2012","SHP_5854"
44997,"REGULAR AIR","02-10-2011","SHP_5855"
45408,"REGULAR AIR","17-01-2011","SHP_5856"
45924,"REGULAR AIR","26-12-2010","SHP_5857"
46565,"EXPRESS AIR","22-06-2011","SHP_5858"
46565,"REGULAR AIR","23-06-2011","SHP_5859"
46565,"REGULAR AIR","24-06-2011","SHP_5860"
47173,"REGULAR AIR","03-09-2009","SHP_5861"
47271,"REGULAR AIR","29-07-2011","SHP_5862"
47815,"REGULAR AIR","30-12-2012","SHP_5863"
47909,"REGULAR AIR","09-03-2010","SHP_5864"
47909,"REGULAR AIR","10-03-2010","SHP_5865"
47909,"REGULAR AIR","11-03-2010","SHP_5866"
48609,"REGULAR AIR","25-02-2010","SHP_5867"
48609,"EXPRESS AIR","25-02-2010","SHP_5868"
48643,"DELIVERY TRUCK","20-10-2012","SHP_5869"
48643,"REGULAR AIR","20-10-2012","SHP_5870"
49380,"REGULAR AIR","06-05-2012","SHP_5871"
49607,"REGULAR AIR","05-05-2009","SHP_5872"
49862,"REGULAR AIR","14-09-2012","SHP_5873"
50209,"EXPRESS AIR","12-09-2010","SHP_5874"
50209,"REGULAR AIR","11-09-2010","SHP_5875"
50432,"DELIVERY TRUCK","12-06-2009","SHP_5876"
50432,"REGULAR AIR","09-06-2009","SHP_5877"
50500,"REGULAR AIR","10-09-2011","SHP_5878"
50500,"EXPRESS AIR","06-09-2011","SHP_5879"
50626,"DELIVERY TRUCK","21-10-2009","SHP_5880"
50626,"REGULAR AIR","22-10-2009","SHP_5881"
50657,"REGULAR AIR","19-12-2011","SHP_5882"
50657,"EXPRESS AIR","20-12-2011","SHP_5883"
50657,"DELIVERY TRUCK","20-12-2011","SHP_5884"
50725,"REGULAR AIR","25-11-2010","SHP_5885"
51175,"REGULAR AIR","14-08-2012","SHP_5886"
51175,"REGULAR AIR","15-08-2012","SHP_5887"
51202,"REGULAR AIR","15-04-2012","SHP_5888"
51202,"REGULAR AIR","14-04-2012","SHP_5889"
51488,"REGULAR AIR","03-05-2010","SHP_5890"
51873,"REGULAR AIR","06-05-2009","SHP_5891"
52711,"REGULAR AIR","25-09-2011","SHP_5892"
53222,"REGULAR AIR","19-10-2009","SHP_5893"
54146,"REGULAR AIR","23-10-2010","SHP_5894"
54791,"REGULAR AIR","21-12-2012","SHP_5895"
54791,"REGULAR AIR","22-12-2012","SHP_5896"
55335,"DELIVERY TRUCK","17-09-2012","SHP_5897"
55525,"REGULAR AIR","08-05-2009","SHP_5898"
55746,"REGULAR AIR","02-07-2009","SHP_5899"
56960,"EXPRESS AIR","08-08-2009","SHP_5900"
57059,"REGULAR AIR","03-06-2011","SHP_5901"
57568,"REGULAR AIR","19-06-2010","SHP_5902"
57798,"DELIVERY TRUCK","16-09-2012","SHP_5903"
58273,"REGULAR AIR","20-06-2010","SHP_5904"
58693,"REGULAR AIR","25-10-2009","SHP_5905"
58818,"REGULAR AIR","16-04-2009","SHP_5906"
58818,"DELIVERY TRUCK","17-04-2009","SHP_5907"
59171,"REGULAR AIR","13-09-2011","SHP_5908"
59271,"EXPRESS AIR","26-04-2011","SHP_5909"
59271,"REGULAR AIR","27-04-2011","SHP_5910"
59680,"REGULAR AIR","19-06-2012","SHP_5911"
97,"REGULAR AIR","29-01-2010","SHP_5912"
323,"REGULAR AIR","27-03-2009","SHP_5913"
1095,"REGULAR AIR","23-08-2011","SHP_5914"
2562,"REGULAR AIR","03-08-2012","SHP_5915"
2562,"REGULAR AIR","02-08-2012","SHP_5916"
2562,"EXPRESS AIR","01-08-2012","SHP_5917"
4099,"REGULAR AIR","21-08-2012","SHP_5918"
4099,"REGULAR AIR","23-08-2012","SHP_5919"
4099,"REGULAR AIR","22-08-2012","SHP_5920"
5509,"REGULAR AIR","12-04-2009","SHP_5921"
5509,"REGULAR AIR","14-04-2009","SHP_5922"
8132,"EXPRESS AIR","14-05-2009","SHP_5923"
8132,"REGULAR AIR","21-05-2009","SHP_5924"
8868,"REGULAR AIR","06-02-2009","SHP_5925"
8868,"REGULAR AIR","01-02-2009","SHP_5926"
10213,"REGULAR AIR","19-02-2011","SHP_5927"
10884,"REGULAR AIR","02-12-2009","SHP_5928"
11843,"DELIVERY TRUCK","19-07-2009","SHP_5929"
11843,"REGULAR AIR","19-07-2009","SHP_5930"
12099,"EXPRESS AIR","11-09-2009","SHP_5931"
12099,"REGULAR AIR","13-09-2009","SHP_5932"
12418,"REGULAR AIR","20-02-2012","SHP_5933"
13923,"REGULAR AIR","10-07-2012","SHP_5934"
13923,"REGULAR AIR","09-07-2012","SHP_5935"
13923,"DELIVERY TRUCK","10-07-2012","SHP_5936"
14439,"REGULAR AIR","31-08-2012","SHP_5937"
16643,"REGULAR AIR","15-04-2010","SHP_5938"
16807,"REGULAR AIR","16-01-2012","SHP_5939"
16807,"REGULAR AIR","17-01-2012","SHP_5940"
16864,"DELIVERY TRUCK","29-10-2012","SHP_5941"
18147,"REGULAR AIR","18-07-2009","SHP_5942"
18918,"REGULAR AIR","28-10-2012","SHP_5943"
18919,"REGULAR AIR","03-07-2009","SHP_5944"
19104,"REGULAR AIR","12-08-2010","SHP_5945"
19207,"REGULAR AIR","17-03-2012","SHP_5946"
19207,"REGULAR AIR","16-03-2012","SHP_5947"
19840,"DELIVERY TRUCK","27-05-2010","SHP_5948"
19943,"DELIVERY TRUCK","25-11-2009","SHP_5949"
20002,"REGULAR AIR","13-08-2012","SHP_5950"
20066,"REGULAR AIR","03-09-2012","SHP_5951"
20066,"REGULAR AIR","04-09-2012","SHP_5952"
20615,"EXPRESS AIR","16-04-2012","SHP_5953"
20864,"REGULAR AIR","08-12-2011","SHP_5954"
20868,"REGULAR AIR","16-10-2010","SHP_5955"
21541,"DELIVERY TRUCK","10-10-2009","SHP_5956"
22661,"REGULAR AIR","29-09-2010","SHP_5957"
22689,"REGULAR AIR","11-10-2011","SHP_5958"
23361,"REGULAR AIR","04-07-2010","SHP_5959"
23361,"REGULAR AIR","03-07-2010","SHP_5960"
23396,"DELIVERY TRUCK","20-06-2010","SHP_5961"
23427,"REGULAR AIR","15-08-2011","SHP_5962"
23427,"REGULAR AIR","17-08-2011","SHP_5963"
23751,"DELIVERY TRUCK","19-03-2009","SHP_5964"
23943,"REGULAR AIR","25-06-2011","SHP_5965"
24608,"REGULAR AIR","15-08-2012","SHP_5966"
25507,"REGULAR AIR","06-08-2009","SHP_5967"
25509,"REGULAR AIR","24-05-2009","SHP_5968"
25952,"REGULAR AIR","05-09-2010","SHP_5969"
26336,"REGULAR AIR","28-05-2012","SHP_5970"
26336,"REGULAR AIR","27-05-2012","SHP_5971"
27558,"REGULAR AIR","08-07-2011","SHP_5972"
27969,"DELIVERY TRUCK","15-06-2010","SHP_5973"
27969,"REGULAR AIR","12-06-2010","SHP_5974"
27969,"DELIVERY TRUCK","13-06-2010","SHP_5975"
29637,"REGULAR AIR","27-05-2009","SHP_5976"
30469,"REGULAR AIR","27-12-2012","SHP_5977"
31460,"REGULAR AIR","28-08-2012","SHP_5978"
31939,"REGULAR AIR","27-06-2011","SHP_5979"
33826,"REGULAR AIR","23-12-2010","SHP_5980"
34151,"REGULAR AIR","10-09-2011","SHP_5981"
34659,"REGULAR AIR","21-11-2012","SHP_5982"
35200,"REGULAR AIR","07-02-2009","SHP_5983"
35456,"REGULAR AIR","03-11-2012","SHP_5984"
35840,"REGULAR AIR","30-05-2010","SHP_5985"
35840,"REGULAR AIR","31-05-2010","SHP_5986"
36069,"REGULAR AIR","10-12-2009","SHP_5987"
36069,"REGULAR AIR","12-12-2009","SHP_5988"
36069,"REGULAR AIR","07-12-2009","SHP_5989"
36640,"EXPRESS AIR","20-11-2011","SHP_5990"
36931,"REGULAR AIR","19-01-2011","SHP_5991"
37543,"REGULAR AIR","01-01-2012","SHP_5992"
39111,"REGULAR AIR","28-07-2011","SHP_5993"
39111,"REGULAR AIR","27-07-2011","SHP_5994"
39139,"REGULAR AIR","13-11-2010","SHP_5995"
39139,"DELIVERY TRUCK","15-11-2010","SHP_5996"
39139,"REGULAR AIR","15-11-2010","SHP_5997"
39490,"REGULAR AIR","12-08-2012","SHP_5998"
39490,"DELIVERY TRUCK","16-08-2012","SHP_5999"
39938,"REGULAR AIR","11-06-2012","SHP_6000"
40098,"REGULAR AIR","07-02-2012","SHP_6001"
40098,"REGULAR AIR","09-02-2012","SHP_6002"
41056,"REGULAR AIR","29-03-2012","SHP_6003"
42115,"REGULAR AIR","18-02-2012","SHP_6004"
42115,"REGULAR AIR","19-02-2012","SHP_6005"
43459,"REGULAR AIR","08-11-2011","SHP_6006"
45476,"REGULAR AIR","18-04-2012","SHP_6007"
45958,"REGULAR AIR","26-05-2011","SHP_6008"
45958,"REGULAR AIR","27-05-2011","SHP_6009"
47591,"REGULAR AIR","03-01-2012","SHP_6010"
49764,"EXPRESS AIR","07-10-2010","SHP_6011"
50118,"DELIVERY TRUCK","19-03-2010","SHP_6012"
50183,"EXPRESS AIR","25-05-2010","SHP_6013"
50786,"DELIVERY TRUCK","19-10-2009","SHP_6014"
50978,"REGULAR AIR","02-04-2012","SHP_6015"
50983,"REGULAR AIR","29-06-2011","SHP_6016"
50983,"REGULAR AIR","30-06-2011","SHP_6017"
52002,"DELIVERY TRUCK","05-06-2009","SHP_6018"
52227,"REGULAR AIR","15-02-2009","SHP_6019"
52261,"DELIVERY TRUCK","22-04-2011","SHP_6020"
52743,"REGULAR AIR","04-07-2010","SHP_6021"
53120,"REGULAR AIR","19-05-2012","SHP_6022"
53920,"DELIVERY TRUCK","20-03-2009","SHP_6023"
54630,"REGULAR AIR","14-08-2012","SHP_6024"
55299,"REGULAR AIR","30-03-2012","SHP_6025"
55520,"EXPRESS AIR","08-05-2011","SHP_6026"
55653,"DELIVERY TRUCK","27-11-2010","SHP_6027"
56577,"DELIVERY TRUCK","03-11-2011","SHP_6028"
56711,"REGULAR AIR","11-02-2011","SHP_6029"
56769,"REGULAR AIR","01-12-2010","SHP_6030"
57440,"EXPRESS AIR","30-07-2010","SHP_6031"
57889,"REGULAR AIR","11-04-2010","SHP_6032"
58564,"REGULAR AIR","13-11-2012","SHP_6033"
59072,"EXPRESS AIR","27-05-2009","SHP_6034"
59072,"REGULAR AIR","26-05-2009","SHP_6035"
59072,"REGULAR AIR","27-05-2009","SHP_6036"
59652,"REGULAR AIR","29-01-2011","SHP_6037"
59783,"REGULAR AIR","24-08-2010","SHP_6038"
195,"REGULAR AIR","29-12-2010","SHP_6039"
224,"REGULAR AIR","18-06-2009","SHP_6040"
263,"REGULAR AIR","17-05-2009","SHP_6041"
353,"REGULAR AIR","01-04-2011","SHP_6042"
417,"DELIVERY TRUCK","06-02-2009","SHP_6043"
417,"REGULAR AIR","07-02-2009","SHP_6044"
448,"REGULAR AIR","22-08-2011","SHP_6045"
871,"REGULAR AIR","14-11-2011","SHP_6046"
929,"REGULAR AIR","04-10-2012","SHP_6047"
929,"REGULAR AIR","03-10-2012","SHP_6048"
967,"REGULAR AIR","22-06-2012","SHP_6049"
967,"REGULAR AIR","21-06-2012","SHP_6050"
967,"DELIVERY TRUCK","23-06-2012","SHP_6051"
1411,"REGULAR AIR","22-12-2009","SHP_6052"
1575,"REGULAR AIR","14-09-2011","SHP_6053"
1637,"EXPRESS AIR","07-02-2011","SHP_6054"
1637,"REGULAR AIR","07-02-2011","SHP_6055"
1637,"REGULAR AIR","09-02-2011","SHP_6056"
1888,"DELIVERY TRUCK","30-10-2010","SHP_6057"
1888,"REGULAR AIR","31-10-2010","SHP_6058"
2052,"REGULAR AIR","14-04-2012","SHP_6059"
2055,"REGULAR AIR","05-09-2010","SHP_6060"
2309,"REGULAR AIR","05-09-2011","SHP_6061"
2341,"REGULAR AIR","05-06-2010","SHP_6062"
2436,"EXPRESS AIR","13-09-2011","SHP_6063"
2500,"REGULAR AIR","16-08-2012","SHP_6064"
2535,"REGULAR AIR","26-05-2010","SHP_6065"
2658,"REGULAR AIR","23-09-2011","SHP_6066"
2658,"EXPRESS AIR","22-09-2011","SHP_6067"
2725,"EXPRESS AIR","21-05-2009","SHP_6068"
2756,"REGULAR AIR","18-04-2009","SHP_6069"
2756,"REGULAR AIR","17-04-2009","SHP_6070"
2853,"EXPRESS AIR","07-05-2009","SHP_6071"
2914,"REGULAR AIR","03-03-2010","SHP_6072"
2978,"REGULAR AIR","04-05-2011","SHP_6073"
3008,"REGULAR AIR","08-11-2011","SHP_6074"
3042,"REGULAR AIR","21-11-2009","SHP_6075"
3078,"REGULAR AIR","12-02-2010","SHP_6076"
3175,"REGULAR AIR","16-07-2009","SHP_6077"
3300,"REGULAR AIR","19-07-2011","SHP_6078"
3328,"DELIVERY TRUCK","25-11-2012","SHP_6079"
3525,"REGULAR AIR","23-12-2011","SHP_6080"
3526,"REGULAR AIR","17-03-2011","SHP_6081"
3621,"REGULAR AIR","06-05-2010","SHP_6082"
3649,"REGULAR AIR","10-07-2009","SHP_6083"
3649,"REGULAR AIR","14-07-2009","SHP_6084"
3814,"EXPRESS AIR","27-02-2011","SHP_6085"
3911,"REGULAR AIR","16-03-2011","SHP_6086"
4134,"DELIVERY TRUCK","13-01-2011","SHP_6087"
4134,"REGULAR AIR","11-01-2011","SHP_6088"
4230,"REGULAR AIR","04-03-2012","SHP_6089"
4230,"EXPRESS AIR","05-03-2012","SHP_6090"
4324,"REGULAR AIR","18-07-2011","SHP_6091"
4581,"REGULAR AIR","05-09-2012","SHP_6092"
4706,"REGULAR AIR","30-12-2012","SHP_6093"
4738,"REGULAR AIR","08-04-2012","SHP_6094"
4771,"DELIVERY TRUCK","15-12-2012","SHP_6095"
4804,"REGULAR AIR","28-01-2012","SHP_6096"
4870,"DELIVERY TRUCK","06-08-2009","SHP_6097"
4931,"REGULAR AIR","16-11-2009","SHP_6098"
4931,"REGULAR AIR","18-11-2009","SHP_6099"
5094,"REGULAR AIR","30-03-2010","SHP_6100"
5188,"REGULAR AIR","04-03-2011","SHP_6101"
5189,"REGULAR AIR","02-12-2010","SHP_6102"
5408,"REGULAR AIR","27-07-2012","SHP_6103"
5408,"REGULAR AIR","29-07-2012","SHP_6104"
5472,"REGULAR AIR","12-04-2010","SHP_6105"
5472,"REGULAR AIR","14-04-2010","SHP_6106"
5702,"REGULAR AIR","08-09-2010","SHP_6107"
5958,"REGULAR AIR","17-09-2011","SHP_6108"
5958,"DELIVERY TRUCK","15-09-2011","SHP_6109"
5984,"REGULAR AIR","22-06-2009","SHP_6110"
5984,"REGULAR AIR","19-06-2009","SHP_6111"
5989,"REGULAR AIR","16-10-2011","SHP_6112"
5989,"REGULAR AIR","15-10-2011","SHP_6113"
5990,"REGULAR AIR","08-04-2010","SHP_6114"
6054,"EXPRESS AIR","10-09-2011","SHP_6115"
6054,"EXPRESS AIR","13-09-2011","SHP_6116"
6531,"REGULAR AIR","19-07-2010","SHP_6117"
6564,"REGULAR AIR","21-01-2011","SHP_6118"
6566,"REGULAR AIR","21-05-2011","SHP_6119"
6693,"REGULAR AIR","26-05-2012","SHP_6120"
6753,"REGULAR AIR","28-09-2010","SHP_6121"
6788,"EXPRESS AIR","06-08-2011","SHP_6122"
6788,"REGULAR AIR","05-08-2011","SHP_6123"
6880,"REGULAR AIR","27-05-2009","SHP_6124"
6886,"REGULAR AIR","20-01-2012","SHP_6125"
7042,"DELIVERY TRUCK","10-01-2012","SHP_6126"
7043,"REGULAR AIR","26-01-2009","SHP_6127"
7174,"REGULAR AIR","12-03-2012","SHP_6128"
7812,"REGULAR AIR","27-04-2011","SHP_6129"
7812,"DELIVERY TRUCK","22-04-2011","SHP_6130"
7840,"REGULAR AIR","12-01-2011","SHP_6131"
7938,"DELIVERY TRUCK","15-03-2010","SHP_6132"
8001,"REGULAR AIR","21-11-2010","SHP_6133"
8101,"DELIVERY TRUCK","06-03-2010","SHP_6134"
8101,"REGULAR AIR","06-03-2010","SHP_6135"
8161,"REGULAR AIR","05-06-2009","SHP_6136"
8320,"EXPRESS AIR","21-09-2009","SHP_6137"
8325,"DELIVERY TRUCK","16-01-2009","SHP_6138"
8325,"REGULAR AIR","17-01-2009","SHP_6139"
8576,"EXPRESS AIR","11-01-2009","SHP_6140"
8582,"REGULAR AIR","20-11-2010","SHP_6141"
8832,"REGULAR AIR","06-02-2012","SHP_6142"
8901,"EXPRESS AIR","27-08-2011","SHP_6143"
8930,"REGULAR AIR","21-05-2009","SHP_6144"
8999,"REGULAR AIR","14-06-2009","SHP_6145"
9091,"REGULAR AIR","12-11-2010","SHP_6146"
9092,"EXPRESS AIR","25-07-2009","SHP_6147"
9092,"REGULAR AIR","25-07-2009","SHP_6148"
9093,"REGULAR AIR","09-12-2011","SHP_6149"
9251,"DELIVERY TRUCK","31-08-2010","SHP_6150"
9344,"REGULAR AIR","08-12-2011","SHP_6151"
9344,"REGULAR AIR","06-12-2011","SHP_6152"
9824,"EXPRESS AIR","24-01-2011","SHP_6153"
9824,"REGULAR AIR","24-01-2011","SHP_6154"
10052,"REGULAR AIR","08-09-2009","SHP_6155"
10052,"REGULAR AIR","09-09-2009","SHP_6156"
10080,"REGULAR AIR","19-02-2010","SHP_6157"
10117,"EXPRESS AIR","17-11-2010","SHP_6158"
10117,"REGULAR AIR","18-11-2010","SHP_6159"
10146,"REGULAR AIR","06-05-2009","SHP_6160"
10277,"REGULAR AIR","08-04-2009","SHP_6161"
10305,"REGULAR AIR","12-07-2009","SHP_6162"
10339,"REGULAR AIR","15-10-2011","SHP_6163"
10466,"REGULAR AIR","26-12-2012","SHP_6164"
10562,"REGULAR AIR","12-11-2009","SHP_6165"
10563,"REGULAR AIR","30-09-2010","SHP_6166"
10563,"REGULAR AIR","01-10-2010","SHP_6167"
10658,"REGULAR AIR","31-08-2009","SHP_6168"
10658,"REGULAR AIR","27-08-2009","SHP_6169"
10658,"REGULAR AIR","03-09-2009","SHP_6170"
10662,"REGULAR AIR","21-05-2011","SHP_6171"
10948,"REGULAR AIR","13-08-2012","SHP_6172"
11014,"REGULAR AIR","09-09-2010","SHP_6173"
11077,"DELIVERY TRUCK","24-03-2009","SHP_6174"
11174,"REGULAR AIR","10-04-2009","SHP_6175"
11236,"REGULAR AIR","30-10-2010","SHP_6176"
11680,"REGULAR AIR","06-09-2009","SHP_6177"
11682,"REGULAR AIR","11-07-2010","SHP_6178"
11714,"DELIVERY TRUCK","05-08-2009","SHP_6179"
11714,"REGULAR AIR","05-08-2009","SHP_6180"
11748,"DELIVERY TRUCK","03-06-2009","SHP_6181"
11780,"REGULAR AIR","22-09-2010","SHP_6182"
12007,"REGULAR AIR","29-09-2009","SHP_6183"
12039,"REGULAR AIR","18-06-2010","SHP_6184"
12066,"REGULAR AIR","07-02-2011","SHP_6185"
12262,"DELIVERY TRUCK","15-12-2011","SHP_6186"
12486,"DELIVERY TRUCK","21-02-2011","SHP_6187"
12486,"REGULAR AIR","21-02-2011","SHP_6188"
12612,"REGULAR AIR","21-12-2010","SHP_6189"
12612,"EXPRESS AIR","26-12-2010","SHP_6190"
12706,"DELIVERY TRUCK","21-11-2009","SHP_6191"
12708,"EXPRESS AIR","12-01-2010","SHP_6192"
12930,"REGULAR AIR","25-11-2011","SHP_6193"
12965,"REGULAR AIR","26-06-2010","SHP_6194"
13090,"REGULAR AIR","27-07-2010","SHP_6195"
13157,"REGULAR AIR","12-02-2012","SHP_6196"
13218,"REGULAR AIR","17-05-2009","SHP_6197"
13218,"REGULAR AIR","18-05-2009","SHP_6198"
13314,"EXPRESS AIR","15-05-2009","SHP_6199"
13536,"REGULAR AIR","20-08-2009","SHP_6200"
13569,"EXPRESS AIR","12-04-2011","SHP_6201"
13569,"REGULAR AIR","11-04-2011","SHP_6202"
13570,"REGULAR AIR","03-12-2012","SHP_6203"
13570,"REGULAR AIR","02-12-2012","SHP_6204"
13602,"DELIVERY TRUCK","18-01-2009","SHP_6205"
13602,"REGULAR AIR","13-01-2009","SHP_6206"
13668,"REGULAR AIR","26-02-2012","SHP_6207"
13958,"REGULAR AIR","01-02-2010","SHP_6208"
13991,"REGULAR AIR","08-03-2012","SHP_6209"
13991,"REGULAR AIR","07-03-2012","SHP_6210"
14048,"REGULAR AIR","17-05-2010","SHP_6211"
14048,"REGULAR AIR","19-05-2010","SHP_6212"
14311,"REGULAR AIR","02-08-2009","SHP_6213"
14434,"DELIVERY TRUCK","17-02-2011","SHP_6214"
14630,"REGULAR AIR","16-10-2012","SHP_6215"
14851,"REGULAR AIR","12-05-2012","SHP_6216"
14851,"REGULAR AIR","13-05-2012","SHP_6217"
14950,"REGULAR AIR","26-09-2010","SHP_6218"
14981,"REGULAR AIR","27-10-2010","SHP_6219"
14981,"DELIVERY TRUCK","28-10-2010","SHP_6220"
15105,"REGULAR AIR","10-11-2009","SHP_6221"
15111,"REGULAR AIR","19-12-2009","SHP_6222"
15202,"EXPRESS AIR","11-07-2010","SHP_6223"
15206,"DELIVERY TRUCK","09-11-2010","SHP_6224"
15616,"EXPRESS AIR","24-03-2012","SHP_6225"
15616,"REGULAR AIR","25-03-2012","SHP_6226"
15654,"DELIVERY TRUCK","04-10-2009","SHP_6227"
16102,"DELIVERY TRUCK","15-12-2009","SHP_6228"
16229,"REGULAR AIR","30-03-2009","SHP_6229"
16356,"EXPRESS AIR","03-08-2011","SHP_6230"
16481,"REGULAR AIR","23-02-2011","SHP_6231"
16481,"DELIVERY TRUCK","23-02-2011","SHP_6232"
16641,"DELIVERY TRUCK","11-05-2010","SHP_6233"
16642,"REGULAR AIR","04-03-2011","SHP_6234"
16709,"REGULAR AIR","08-10-2012","SHP_6235"
16992,"REGULAR AIR","13-12-2010","SHP_6236"
16995,"REGULAR AIR","20-12-2010","SHP_6237"
17093,"DELIVERY TRUCK","13-02-2012","SHP_6238"
17510,"REGULAR AIR","31-10-2012","SHP_6239"
17542,"REGULAR AIR","02-09-2010","SHP_6240"
17568,"REGULAR AIR","09-10-2010","SHP_6241"
17571,"REGULAR AIR","16-03-2012","SHP_6242"
17571,"EXPRESS AIR","17-03-2012","SHP_6243"
17636,"REGULAR AIR","08-02-2009","SHP_6244"
17669,"REGULAR AIR","30-04-2009","SHP_6245"
17700,"REGULAR AIR","28-10-2012","SHP_6246"
17701,"REGULAR AIR","22-05-2012","SHP_6247"
17799,"REGULAR AIR","22-09-2012","SHP_6248"
18275,"REGULAR AIR","14-01-2012","SHP_6249"
18336,"EXPRESS AIR","24-04-2009","SHP_6250"
18402,"DELIVERY TRUCK","05-09-2009","SHP_6251"
18402,"REGULAR AIR","29-08-2009","SHP_6252"
18466,"REGULAR AIR","30-05-2012","SHP_6253"
18466,"EXPRESS AIR","21-05-2012","SHP_6254"
18530,"REGULAR AIR","31-12-2010","SHP_6255"
18530,"REGULAR AIR","02-01-2011","SHP_6256"
18790,"DELIVERY TRUCK","13-02-2009","SHP_6257"
18819,"REGULAR AIR","27-02-2009","SHP_6258"
18849,"REGULAR AIR","07-08-2012","SHP_6259"
18855,"REGULAR AIR","18-09-2009","SHP_6260"
19040,"REGULAR AIR","20-12-2011","SHP_6261"
19041,"REGULAR AIR","30-07-2011","SHP_6262"
19041,"REGULAR AIR","04-08-2011","SHP_6263"
19047,"REGULAR AIR","29-01-2009","SHP_6264"
19047,"REGULAR AIR","30-01-2009","SHP_6265"
19143,"DELIVERY TRUCK","05-11-2012","SHP_6266"
19264,"REGULAR AIR","01-10-2011","SHP_6267"
19264,"REGULAR AIR","30-09-2011","SHP_6268"
19296,"EXPRESS AIR","12-04-2010","SHP_6269"
19299,"REGULAR AIR","20-03-2009","SHP_6270"
19429,"DELIVERY TRUCK","24-08-2009","SHP_6271"
19430,"REGULAR AIR","15-11-2010","SHP_6272"
19524,"REGULAR AIR","15-01-2010","SHP_6273"
19556,"DELIVERY TRUCK","16-01-2011","SHP_6274"
19556,"REGULAR AIR","10-01-2011","SHP_6275"
19556,"REGULAR AIR","27-01-2011","SHP_6276"
19815,"REGULAR AIR","28-03-2010","SHP_6277"
20096,"DELIVERY TRUCK","24-08-2012","SHP_6278"
20132,"DELIVERY TRUCK","24-05-2010","SHP_6279"
20225,"REGULAR AIR","02-08-2010","SHP_6280"
20325,"DELIVERY TRUCK","05-07-2010","SHP_6281"
20325,"REGULAR AIR","06-07-2010","SHP_6282"
20450,"DELIVERY TRUCK","10-12-2012","SHP_6283"
20519,"REGULAR AIR","11-04-2009","SHP_6284"
20679,"REGULAR AIR","14-08-2010","SHP_6285"
20706,"EXPRESS AIR","14-07-2009","SHP_6286"
20898,"REGULAR AIR","01-11-2011","SHP_6287"
20995,"DELIVERY TRUCK","28-03-2012","SHP_6288"
21159,"EXPRESS AIR","11-06-2011","SHP_6289"
21191,"REGULAR AIR","14-11-2012","SHP_6290"
21286,"EXPRESS AIR","17-05-2009","SHP_6291"
21346,"REGULAR AIR","07-06-2011","SHP_6292"
21475,"REGULAR AIR","22-02-2011","SHP_6293"
21475,"DELIVERY TRUCK","21-02-2011","SHP_6294"
21539,"REGULAR AIR","10-07-2010","SHP_6295"
21539,"REGULAR AIR","09-07-2010","SHP_6296"
21639,"REGULAR AIR","04-02-2011","SHP_6297"
21639,"REGULAR AIR","03-02-2011","SHP_6298"
21639,"REGULAR AIR","02-02-2011","SHP_6299"
21760,"REGULAR AIR","31-01-2011","SHP_6300"
21827,"REGULAR AIR","11-11-2012","SHP_6301"
21827,"EXPRESS AIR","10-11-2012","SHP_6302"
21927,"DELIVERY TRUCK","11-12-2011","SHP_6303"
21988,"DELIVERY TRUCK","30-03-2010","SHP_6304"
22083,"EXPRESS AIR","19-02-2009","SHP_6305"
22402,"REGULAR AIR","28-05-2009","SHP_6306"
22433,"REGULAR AIR","05-03-2011","SHP_6307"
22465,"DELIVERY TRUCK","22-07-2012","SHP_6308"
22466,"DELIVERY TRUCK","04-04-2012","SHP_6309"
22466,"REGULAR AIR","04-04-2012","SHP_6310"
22497,"DELIVERY TRUCK","29-04-2012","SHP_6311"
22627,"DELIVERY TRUCK","03-04-2010","SHP_6312"
22752,"REGULAR AIR","12-12-2012","SHP_6313"
22848,"REGULAR AIR","11-12-2011","SHP_6314"
22848,"DELIVERY TRUCK","12-12-2011","SHP_6315"
22848,"REGULAR AIR","12-12-2011","SHP_6316"
22850,"REGULAR AIR","01-05-2011","SHP_6317"
22912,"EXPRESS AIR","20-10-2010","SHP_6318"
22913,"EXPRESS AIR","26-06-2010","SHP_6319"
22913,"DELIVERY TRUCK","28-06-2010","SHP_6320"
22913,"REGULAR AIR","26-06-2010","SHP_6321"
22914,"REGULAR AIR","14-01-2012","SHP_6322"
23042,"REGULAR AIR","27-04-2009","SHP_6323"
23168,"EXPRESS AIR","22-09-2010","SHP_6324"
23235,"REGULAR AIR","07-07-2011","SHP_6325"
23238,"DELIVERY TRUCK","02-04-2010","SHP_6326"
23297,"REGULAR AIR","04-07-2012","SHP_6327"
23301,"REGULAR AIR","20-04-2011","SHP_6328"
23329,"REGULAR AIR","19-01-2011","SHP_6329"
23329,"REGULAR AIR","30-12-2010","SHP_6330"
23366,"REGULAR AIR","21-11-2010","SHP_6331"
23366,"REGULAR AIR","19-11-2010","SHP_6332"
23395,"REGULAR AIR","29-10-2012","SHP_6333"
23488,"REGULAR AIR","08-01-2009","SHP_6334"
23555,"REGULAR AIR","12-12-2012","SHP_6335"
23617,"EXPRESS AIR","07-05-2011","SHP_6336"
23652,"REGULAR AIR","30-08-2009","SHP_6337"
