,ChurnProbability,y_train,ChurnPredicted
1089,0.5093921384217486,0,1
2334,0.6354667924902663,0,1
4938,0.5045766095328651,1,1
5117,-0.007931334977992734,0,0
7027,0.2756673630863516,0,0
3961,0.37775666444912764,0,0
4386,-0.038777243544468556,1,0
2276,0.423117095099734,0,0
2542,0.09489026926929103,0,0
3075,0.2092221249347719,0,0
6913,0.1443920097698514,0,0
5985,0.033418866732298776,0,0
6929,0.1124703170819581,0,0
4747,0.003506750638983702,0,0
1725,0.6838884813989782,0,1
5374,0.5943693455970768,1,1
1674,0.07977323649508511,0,0
1395,0.236745867184003,1,0
27,0.44106408525838,1,0
6126,0.5931346751891221,1,1
3186,-0.11206484354212709,0,0
7031,0.033616906836409124,0,0
999,0.40436063264915495,0,0
3316,0.17355160840085532,0,0
933,0.7079839877955916,1,1
2626,-0.04779707927838346,0,0
3846,0.4490055481643912,0,0
5776,-0.05639248297531484,0,0
869,0.22871455557233064,0,0
4717,0.23591566909847714,0,0
1012,0.5414448601628622,0,1
5917,0.24902887514311378,0,0
6782,0.388841916306071,0,0
6779,0.12245049627036428,0,0
6318,0.18035913671995984,0,0
1586,0.13743246245469284,0,0
1647,0.6062749753277826,1,1
855,0.25622207699185,1,0
6840,0.26469552582880645,0,0
4052,0.46019143053782907,1,0
1049,0.22019854465617894,1,0
3842,0.45124408464296933,0,0
1164,0.031111074747045483,0,0
612,-0.17144755661529504,0,0
2477,0.46264544910944594,0,0
6758,0.14652286446412388,0,0
464,0.19882493570089863,0,0
1690,0.20082067489713606,0,0
2603,0.11654359487376928,0,0
2460,-0.07744765250113883,0,0
5663,0.49716280266723073,0,0
1541,-0.13153197427141686,0,0
3293,0.49133766546553537,0,0
1055,-0.07296434997151074,0,0
4249,0.25692692736405764,0,0
956,-0.0996442907607345,0,0
5348,0.16962690066477093,0,0
5590,0.1393623203432649,0,0
4503,0.5312420761483165,1,1
4915,0.3751908436999193,0,0
2033,0.26469552582880645,1,0
3812,0.14200363592576742,0,0
4487,0.13841703520265022,0,0
3745,0.6271638429087063,1,1
4359,0.5166299333965205,0,1
6408,0.20257530998299408,1,0
4472,0.04410734457666514,0,0
3159,0.7569995179322108,0,1
1119,-0.07331718373154386,0,0
6744,0.11002673002430494,0,0
5317,0.38417543299947066,1,0
3242,0.14710767399378988,0,0
4991,0.18008041353378995,1,0
1821,0.5172649335564989,1,1
6172,0.5677038789816253,1,1
4405,0.534948840758606,1,1
1920,0.22627785474422113,0,0
6001,0.41431218271574394,0,0
899,0.26147169956036576,0,0
3180,0.20975411086571716,0,0
2112,0.04459369455292002,0,0
4844,-0.00693768315147808,0,0
2622,0.3431227144077459,0,0
3243,0.39156116231685134,0,0
5638,0.2914474283714425,1,0
561,0.28091655865379617,0,0
5617,0.21497632776094805,0,0
569,0.19403513942476522,0,0
549,0.14708750812294635,0,0
3801,0.5595984023069768,1,1
5744,0.20929366387689613,0,0
2793,0.55533758254493,0,1
803,0.1132341615462146,0,0
1660,0.07789091780627261,0,0
2743,0.11598921273447224,0,0
4509,0.6140001631074642,1,1
1308,0.689110698294209,1,1
5734,-0.08384805344919022,0,0
2349,0.09861836488328571,0,0
223,0.2788740019020415,1,0
3229,0.6277182250480032,1,1
5072,0.6525551800275928,0,1
3838,0.5546071885147706,0,1
348,0.4144656079773159,0,0
6955,0.42811668058346763,0,0
4104,0.4490055481643912,0,0
1209,0.1733970006983151,0,0
1976,0.7674439517226725,1,1
6358,-0.03926463634937811,0,0
2003,0.31385099506569575,1,0
6589,-0.13762154587898462,0,0
94,0.26218320825268376,0,0
2478,0.35414855085742375,0,0
55,0.6786662645037473,1,1
6709,0.19911714960661098,0,0
1065,0.49990877477693113,1,0
2666,0.008789823641596625,0,0
1967,-0.1525530383067077,1,0
2968,0.559762416075614,0,1
763,-0.10088946414794236,0,0
129,0.06533017011522183,0,0
2048,0.6363341472026031,1,1
1893,0.3635282151944633,0,0
6413,0.47948057390199705,1,0
981,-0.035669917339291674,0,0
3076,0.3445879363586933,1,0
5043,0.6030789831849842,1,1
3920,0.0946936571472013,0,0
3599,0.06485682463088208,0,0
3555,0.585940489886156,1,1
3833,0.4540784792676798,0,0
5381,0.47948057390199705,1,0
3058,0.24703687571289282,1,0
199,0.22019854465617894,0,0
51,0.461377137519384,1,0
4435,0.5578138273304605,0,1
6330,0.41073466107118406,0,0
5563,0.20453189397048627,0,0
3277,0.047146638618799974,0,0
3389,0.5434549473234398,0,1
5330,0.5472551003794971,1,1
7005,0.012529447577811659,0,0
6838,0.4759725754821264,1,0
6162,0.19767901479549377,0,0
3070,0.2156694815993682,0,0
6455,0.22646579974900355,0,0
4961,0.39678337921208223,0,0
4202,0.1340621730197562,0,0
4347,0.20388308066166616,0,0
48,0.0382012623667485,0,0
5910,0.3874974303083501,0,0
5546,0.20850893747850927,0,0
6378,0.43717518269977296,1,0
4203,0.07847993999018538,0,0
3475,0.10459102446633983,0,0
4956,0.650579061036662,1,1
6563,0.5682582611209223,1,1
2872,0.051799999200961566,0,0
2906,0.31292654928420716,0,0
5694,0.061541389818364683,0,0
5741,0.5911627067813869,1,1
2817,-0.023287156323201802,0,0
3736,0.1890035879828455,0,0
6547,0.09538680777266904,0,0
1861,0.3698152015431164,1,0
3274,0.4108894377820896,0,0
1777,0.24230822211589956,0,0
3021,0.19930967707525538,0,0
4675,0.28016964904585484,1,0
2616,0.459449981954853,1,0
5677,0.25615508765746264,0,0
3190,0.017936748272911918,0,0
2526,0.22019854465617894,1,0
845,0.036702204828338136,0,0
550,0.19181814382915158,0,0
6193,0.45846679905422133,0,0
5152,-0.02523574506835538,0,0
5239,0.024807873073060517,0,0
3586,0.20328672058327837,1,0
5128,0.4827249933694236,0,0
5817,0.4855610664310075,1,0
1306,-0.029336158525481985,1,0
926,0.7132062046908225,1,1
1032,0.7042229668406048,1,1
3181,-0.08586363152873125,0,0
1157,0.2848595120150366,0,0
5904,0.1699473606573753,0,0
4304,-0.12324819169819168,0,0
1134,0.36928636306177126,0,0
3288,0.1053299388319427,0,0
3632,0.4500094253485807,0,0
4752,-0.0050755303335090485,0,0
5079,0.4484867309929125,0,0
4431,0.5259261438197782,0,1
2754,0.21373115437374016,0,0
2421,0.13567253445053729,0,0
6143,-0.10157840533211582,0,0
6958,0.22107580371983376,0,0
293,0.7146674006310666,0,1
5081,-0.011291399055254593,0,0
5912,0.483428661300663,1,0
6743,0.3156099241024434,0,0
6200,-0.11728706043735801,0,0
901,0.5452439887571255,1,1
6778,-0.1582838768140529,0,0
6487,0.20055973190345314,0,0
3250,0.10208805358188927,0,0
2475,0.029561071138425585,0,0
741,0.5391165497199403,0,1
4050,0.4697775886945113,0,0
5167,-0.014575288724857478,0,0
625,0.45788938983916777,0,0
1090,0.19880441724323022,0,0
4514,0.4737039748674691,0,0
6046,0.5192821900729134,0,1
3868,0.5102594931340854,1,1
40,0.21242994619143013,0,0
6667,0.5729260958768563,1,1
3033,0.21270701141007514,0,0
1516,0.5571101593992213,0,1
3112,0.07275028163238109,0,0
164,0.057591072409261757,0,0
2564,0.2279384010149886,1,0
5703,-0.022585166828835934,0,0
4110,-0.1883593806881956,0,0
5021,0.24758927126436436,0,0
1800,0.4855610664310075,0,0
6263,0.1738643407642361,0,0
931,0.2756193571818393,0,0
2893,0.2876979326504504,1,0
1790,0.512762464018536,1,1
1983,0.04847142545043006,0,0
2083,0.26469552582880645,1,0
555,0.04425423609061917,0,0
4748,0.017751664473042605,0,0
2810,0.24756221817790444,0,0
1467,0.1842223386275133,0,0
374,0.41685343024783644,0,0
6902,-0.0023828778415764945,0,0
3121,0.4135309369430518,1,0
7042,0.12121142962970319,0,0
1461,0.33171555574020933,0,0
2414,0.10022590076392024,0,0
3626,0.29539774578054545,0,0
5411,0.567842407258137,1,1
391,0.42724899888359097,0,0
2864,0.43841318003132074,0,0
6226,-0.13955987310461265,0,0
2876,0.0779152963313628,0,0
5509,0.34892633396219286,1,0
2714,0.23711525017006943,0,0
3927,0.2718560699496654,1,0
341,-0.10551783981526613,0,0
6479,0.47571047386845283,1,0
3501,-0.01595923381118853,0,0
6614,-0.1799536631801288,0,0
2330,0.32672969570259713,0,0
4815,0.31109650262055194,1,0
2929,-0.08987617404441135,0,0
4661,-0.0021547359434648597,0,0
4235,0.13590681139743468,0,0
961,0.07075475221050387,0,0
4805,-0.07167105346661098,0,0
6102,-0.024465340376022306,0,0
5506,0.22019854465617894,0,0
5749,0.3541700685046722,0,0
462,0.6249989790372229,1,1
7014,0.47627393508630717,0,0
4479,-0.03697768801796372,0,0
1571,0.22019854465617894,0,0
930,0.4918735964376124,0,0
1497,0.2832279218536263,0,0
6711,0.4344961999244599,0,0
3969,0.5610599252347606,0,1
172,0.21824314310965515,0,0
2961,0.2815932479128218,0,0
6387,0.1882341618651471,0,0
4176,0.09228443785790902,0,0
2196,0.1261986405420228,0,0
3600,0.4625397937197394,1,0
3244,0.3412176107619058,0,0
1125,0.5689997097038985,1,1
6289,0.04451379237335339,1,0
3386,-0.04146474665522497,0,0
3571,0.3080056919931569,0,0
398,0.3692502308967541,0,0
604,0.2672489704698625,0,0
7037,-0.08703499309878932,0,0
2212,0.06281328930449265,0,0
6742,0.09595726933799462,0,0
5351,0.37492159025005245,1,0
468,-0.05655878492021524,0,0
6654,0.6538293095241577,1,1
3645,0.17842080949433176,0,0
6385,0.6694959602098505,1,1
2056,0.3357614717199824,0,0
3607,0.05112368212682297,0,0
2072,-0.01738211694193989,0,0
4845,0.13485342315729767,0,0
5460,0.013268361943414464,0,0
2407,0.6094816141434725,1,1
6264,0.26196828457568766,0,0
6648,0.1209764236467919,0,0
365,0.5931112955265406,1,1
6807,0.20398741618250715,0,0
6618,0.38680490504590737,0,0
267,0.4298900838988868,0,0
3676,0.07738819186454943,0,0
824,-0.06179126333497173,0,0
6761,0.26469552582880645,0,0
5555,-0.12108754048095505,0,0
2767,0.33109498841338214,0,0
2701,-0.18591479444096248,0,0
2999,0.1261986405420228,0,0
5574,0.08255875256220654,0,0
6395,0.2906140828363166,1,0
4351,0.1888652432847936,0,0
5630,0.48671836887676895,1,0
1814,0.11055215572717358,0,0
123,0.2681168357481989,0,0
81,0.362270165123927,0,0
3621,0.40908996582051305,1,0
4934,0.19181814382915158,0,0
5835,0.01655225161301735,0,0
2624,0.28214763005211874,0,0
2380,0.30177726512153774,0,0
4951,0.5774285654148191,0,1
1262,0.42811668058346763,0,0
5849,-0.04003504104171124,0,0
645,0.6682218307132854,1,1
4081,0.6147038310387034,1,1
113,0.535650830252972,1,1
593,0.33925057084953236,0,0
4644,0.27637103101759086,0,0
6494,0.2837567603349715,0,0
6526,0.24883634767446947,1,0
2150,0.5369249597495368,0,1
4430,0.13353574812730765,0,0
2742,-0.06955616277655698,0,0
439,0.2945406525877341,0,0
170,0.13934580476548294,0,0
1574,0.036702204828338136,0,0
1836,0.4631116067343986,1,0
5179,0.4436353969265516,1,0
5823,0.15502897102895757,0,0
3246,0.40316408099404283,1,0
6662,-0.10882671439970688,0,0
5716,0.4803388495357766,0,0
3023,-0.110740056710497,0,0
1917,-0.028458715883367548,0,0
1138,0.433432612912006,0,0
248,0.34394711829221175,1,0
6106,0.33872490139698086,1,0
5135,0.2914474283714425,0,0
3260,0.3827627752263941,1,0
1587,0.02046669782957619,0,0
1476,0.21497632776094805,0,0
6014,0.21769043973430294,0,0
4729,0.0683977219112862,0,0
6665,0.1680870698547394,0,0
3698,0.3384807177307627,0,0
2598,0.5833705296673181,0,1
5820,-0.030755668579631294,0,0
1121,-0.00953760405593241,0,0
5995,0.045381147085690264,0,0
354,0.43682631817137496,1,0
5032,0.583924911806615,0,1
2861,0.6147038310387034,1,1
4461,0.4370005222582441,0,0
4154,0.6152582131780003,1,1
2134,0.22019854465617894,0,0
4842,0.4378680931155815,1,0
2994,-0.08447968644240017,0,0
1788,-0.008701739670325864,0,0
2192,0.12657217480144575,0,0
3145,0.5990371803530108,1,1
827,0.17897519163362877,0,0
6435,0.01979890109088092,0,0
6945,0.228130660870518,1,0
3879,0.44106408525838,1,0
3762,0.43911549651322634,0,0
3017,0.06950957882329598,0,0
2760,0.0413597780647465,0,0
165,-0.18711420730098774,0,0
1511,-0.06092390862263486,0,0
4788,0.058995063065030946,0,0
6504,0.6035557293170023,1,1
5640,0.570206849866076,1,1
4391,0.4123020955551662,0,0
509,0.22019854465617894,0,0
2584,0.10767904641675946,0,0
6795,0.2890045208881542,0,0
335,-0.023321851184001763,1,0
2480,0.46455537179928036,1,0
6041,0.19930967707525538,0,0
2238,0.5832225953247093,0,1
2024,0.446170473965316,0,0
5058,0.19250282833051569,0,0
5641,0.009283349673511576,0,0
5844,0.5558377083395297,0,1
298,0.3523533873738421,0,0
934,0.10084288019468138,0,0
2119,-0.009440654035928642,0,0
6581,0.06011797452985735,0,0
3923,0.5434549473234398,1,1
1406,-0.0826801309158953,0,0
3349,0.6329404419432341,1,1
3085,0.6747181771050813,1,1
1547,0.2509998600966191,1,0
556,0.2914474283714425,0,0
2682,0.38081401747287524,1,0
5290,-0.07853940062677478,0,0
4019,0.6172737912575414,1,1
5938,0.5198362452246705,0,1
6080,0.29945013711958424,1,0
2294,0.6277182250480032,1,1
5536,0.4339327387066057,1,0
6975,0.22505149577852313,0,0
372,0.05186259649242578,0,0
517,0.6315993231122817,0,1
6573,0.02562668961822992,0,0
2094,0.13142085743725368,0,0
818,0.5054437240355427,1,1
1118,0.31570944659221584,0,0
4371,0.145060988949515,0,0
2040,-0.05187393401132331,0,0
5774,0.3893976498947016,0,0
212,-0.14533647213914053,0,0
1356,0.5459476566883649,0,1
5728,0.45893116478337426,1,0
162,0.6094816141434725,0,1
6608,0.13659075357722525,1,0
4493,0.12348929888256033,0,0
2758,0.19930967707525538,0,0
3937,0.26663385305443454,0,0
3319,0.4537670983536326,1,0
3278,0.09432141295622179,0,0
3239,0.26070438033189813,0,0
2002,-0.04340561921179228,0,0
3945,0.21373115437374016,1,0
6592,0.11499821806506241,0,0
3282,0.22216952960968428,0,0
1692,0.12308761531368231,0,0
726,0.084995453390316,0,0
7040,0.36297383305516634,0,0
4793,0.16852697525507515,0,0
3656,0.1492281283176972,0,0
6894,0.7569995179322108,1,1
1704,0.6851626108955431,1,1
1338,0.22019854465617894,1,0
1901,0.12361773922929442,0,0
1633,0.44106408525838,0,0
4761,-0.10486650765596539,0,0
4796,0.19574706421948268,0,0
5318,0.010084861330578579,0,0
5221,0.32283676713328674,0,0
4774,0.1841541668521576,0,0
2847,0.46631689410075494,0,0
631,0.1623647271649088,0,0
5486,0.036903753207601996,0,0
2733,0.4581054959571321,0,0
4390,0.15900601453698057,0,0
4428,0.4713911766533771,1,0
3215,0.432480621844919,0,0
4205,0.21520090321596846,0,0
2051,-0.18711420730098774,0,0
3686,0.5074538111961205,1,1
1500,0.2439173523987523,0,0
5140,0.6584971442800917,0,1
256,0.0758470937447388,0,0
2223,0.5003694414829206,1,1
458,0.21497632776094805,0,0
3703,0.06803550619972354,0,0
2399,0.4719099938248558,0,0
908,0.18364302638956265,0,0
6815,-0.10088946414794236,0,0
5549,0.5727781615342475,1,1
4989,0.2681168357481989,0,0
4851,0.6865407380753711,1,1
2954,0.49429013139487843,1,0
2162,0.4460218677477384,0,0
4240,0.6486070926289268,1,1
862,0.5977630508564458,1,1
1313,0.3696660847595394,1,0
1181,0.5071913825949071,1,1
193,0.09367725685258121,0,0
4167,0.14524893395429736,0,0
6367,-0.11711049697293205,0,0
6139,0.2810029945809807,0,0
4214,0.6257026469684622,1,1
5554,-0.1112839247569748,0,0
6865,0.13541806681612015,0,0
6230,0.22019854465617894,0,0
5903,0.12355071373305618,0,0
3813,0.2778498589383764,0,0
829,0.2817466731743937,0,0
1436,0.6799403940003121,1,1
3687,0.3343404067433174,1,0
6568,0.13144102330809715,0,0
2570,0.4800744151299042,1,0
7025,0.4773170614798473,0,0
1709,0.3057364393124899,0,0
3531,0.04908496584442795,0,0
3853,0.3618725561961369,0,0
5664,0.5963413140048119,1,1
2781,0.4612345569313693,0,0
1734,0.4875766445105485,1,0
6459,0.2530876566926492,0,0
4307,0.5794441434943602,1,1
2618,0.055728919591292725,0,0
701,0.46311025528506494,0,0
6402,0.1832470345177558,0,0
143,0.07797535973252502,0,0
6129,0.14886294035069947,0,0
4192,0.06617335338175451,0,0
4336,0.19882493570089863,0,0
4410,0.5801638908516281,0,1
1508,0.5820964001707531,0,1
1679,0.46526022217148805,0,0
5867,0.0878245149908625,0,0
1158,0.20924953060805684,0,0
447,0.04407481142128011,0,0
6866,0.6851626108955431,1,1
5149,-0.0884567299504232,0,0
1791,0.009006488502674895,0,0
6501,0.2301109925156955,0,0
3901,0.2130197437734559,0,0
3527,0.6413692976541548,1,1
454,-0.11867100552368906,0,0
1803,0.03369297492228247,0,0
991,-0.08539937692667562,0,0
4152,-0.06433394588132609,0,0
2011,0.09432797318429839,0,0
4775,0.4847422498858381,1,0
5954,0.23084873948015136,0,0
1398,0.37561869568492967,0,0
2947,0.35418682750506564,0,0
4727,-0.024368390356018538,0,0
1447,0.4522872110365095,1,0
3966,0.06289968906982646,0,0
652,-0.009558832863137162,0,0
3202,0.4855610664310075,0,0
757,0.20975411086571716,0,0
4772,-0.09970651586731169,0,0
364,0.4506515948643959,0,0
2489,-0.09368691560753394,0,0
587,0.08892437378064716,0,0
3458,0.5279417218993192,1,1
6134,0.44359043580541213,0,0
1387,-0.10486650765596539,0,0
5189,0.4677295518738315,0,0
1040,0.5747487784926492,1,1
6265,0.40908996582051305,0,0
5491,0.310047996171618,0,0
3139,0.36056731940776676,1,0
101,0.2914474283714425,0,0
3069,0.21769557377172838,0,0
4302,0.1008900669125152,0,0
2890,0.41226621351258397,1,0
3126,0.11122514369475026,0,0
227,0.4136085147845046,1,0
479,0.4970958133328433,1,0
4365,0.0066249597701132645,0,0
4368,0.6990007499453739,1,1
4891,0.49585621442952693,0,0
6090,0.13239763899068088,0,0
3407,0.02135743220449457,0,0
2545,-0.04522576761021186,0,0
4434,0.44817399862953167,0,0
2320,-0.019243123480791387,0,0
1310,0.5128294533529234,1,1
4677,0.5362226432676312,1,1
2102,0.4989477046312868,0,0
6875,-0.1433981449135125,0,0
2117,-0.08376161752200564,0,0
5804,-0.15328819656467732,0,0
1021,-0.027209571301640548,0,0
2018,0.41431218271574394,1,0
5047,0.3892811498314379,0,0
1693,0.01840270789719891,0,0
2798,0.6114971922230136,1,1
1246,0.3850200030818513,0,0
4112,0.26811565330723053,0,0
3310,0.6962815039345935,1,1
4998,0.2632288688635972,0,0
567,-0.10551783981526613,0,0
380,0.22015530297947697,0,0
2141,0.21311417494297902,0,0
5426,0.16743244948945438,0,0
4977,0.05180421185520828,0,0
6256,0.3698152015431164,1,0
3840,-0.0344513374709316,0,0
5947,0.07204804871540366,1,0
624,0.26011412700005715,1,0
4284,0.5343927801824357,0,1
1561,0.6413692976541548,1,1
4524,0.49990877477693113,1,0
3231,0.19485786487235754,0,0
4150,0.7094451837358358,0,1
6724,0.031150533835655685,1,0
5109,-0.167470513107272,0,0
2819,0.3550323701491551,0,0
667,0.23489465545992438,0,0
1866,0.10013802982247375,0,0
5198,0.3685666157045032,1,0
5230,0.1717294014165183,0,0
3670,0.15100195433950522,0,0
3911,0.28192133361592253,1,0
2514,0.5983174329957427,1,1
2765,0.5520372282959327,0,1
2207,0.6271638429087063,1,1
5479,0.5284291147042287,0,1
4356,0.20975411086571716,0,0
4364,-0.06303643672217958,0,0
3424,0.6114971922230136,1,1
2843,-0.09833652008206245,0,0
4663,0.7079839877955916,1,1
3037,-0.03447050447926639,0,0
4319,0.041271907123300026,0,0
5654,0.159737564854721,0,0
1168,0.10981324136157072,0,0
4085,0.09481301841537812,0,0
4631,0.6642737433146195,1,1
6510,0.0927820560204933,0,0
6972,0.2945621702349826,1,0
1265,0.17466530117481088,0,0
4170,0.07204661370114174,0,0
5669,0.4110600722129151,0,0
547,0.165280877350775,0,0
4849,0.21008040056855154,0,0
1834,0.5233454260855094,1,1
5429,-0.05639248297531484,0,0
3492,0.35937076775265464,0,0
3358,0.0883979488881986,0,0
4801,-0.10088946414794236,0,0
6971,0.5588947343757374,1,1
4946,0.642830493594399,1,1
5524,0.013444925407840438,0,0
5781,0.4036516428073178,0,0
6681,0.7125025367595832,1,1
4199,0.21750304630308404,1,0
5952,0.2756943417585652,0,0
3044,0.41431218271574394,1,0
5256,0.2475596839605312,1,0
1100,0.28949883962628886,0,0
6448,0.2018363956173913,1,0
1902,-0.06624307553786948,0,0
971,0.36413113550092774,0,0
347,-0.12108754048095505,0,0
6325,0.38480507940485525,1,0
5224,0.4272811050379048,0,0
3877,0.2441596740496373,1,0
6540,0.0879805599976199,0,0
1700,-0.0009765518906443837,0,0
6049,-0.054620457694587204,0,0
6124,-0.1341568800907091,0,0
3904,0.047865387113559255,0,0
771,0.6120515743623105,1,1
1596,0.6094816141434725,0,1
2361,0.3698152015431164,1,0
3789,0.17842080949433176,0,0
1617,0.25667736364244575,0,0
2683,0.4684220481439738,1,0
11,0.10726826605757067,0,0
5238,0.07914636772968539,0,0
45,0.39070288668307174,0,0
6105,0.1091607267613017,1,0
3479,0.39864553203005126,1,0
4092,0.26469552582880645,0,0
1435,0.30921310020042,0,0
5466,0.17855915419238372,0,0
1482,0.6781118823644503,0,1
1804,0.047865387113559255,0,0
766,0.46045385913904247,0,0
995,0.2903984872843516,1,0
3251,0.5090790790708281,1,1
2039,0.531702742854306,1,1
1670,0.4965935235428734,1,0
2869,0.6323860598039371,1,1
2071,0.11487885679688556,0,0
640,-0.0839776400750418,0,0
161,0.4272851310486081,1,0
6174,0.4698944157453148,1,0
5450,0.6139137271802795,1,1
6210,0.12092410289153263,0,0
1281,0.042781514916380325,0,0
3417,0.3292340180363814,0,0
2217,-0.07940675533911162,0,0
188,0.11839552233406353,0,0
4586,0.11654359487376928,0,0
3030,0.6584971442800917,1,1
5907,0.41431218271574394,0,0
1981,0.25857779310805673,1,0
6910,0.12698802866423106,0,0
307,0.1399098896811916,0,0
3560,0.3384819001717311,0,0
3520,0.14186529122771546,0,0
2026,0.17173193563389152,0,0
4685,0.26904239276936204,0,0
1757,0.210449783554618,0,0
6034,0.07847993999018538,0,0
3377,-0.13762154587898462,0,0
4140,0.20650287892399158,1,0
1538,0.6041101114562992,1,1
2433,0.07201254970774654,0,0
2803,0.06440929686290672,0,0
2023,0.7027617709003607,1,1
169,0.21311417494297902,0,0
4125,0.2713617512115306,0,0
3577,0.045874739132671954,1,0
5505,0.1443159413569068,0,0
6934,0.13848697038858948,0,0
5953,0.34394711829221175,0,0
6652,0.047320909325580196,0,0
2910,0.07920859283626258,0,0
2867,0.007307230682580823,0,0
4499,0.5135598473830828,1,1
4871,-0.007615741409698888,0,0
2262,0.6532749273848607,1,1
5341,0.6524017547660207,1,1
4389,0.46335325651031484,0,0
4349,0.6532855740577521,1,1
3427,0.580718272990925,0,1
1582,0.04355056815937982,0,0
4245,-0.15578090592960234,0,0
6486,0.41535944857891377,1,0
6803,0.11236736557699159,0,0
86,0.1710486375164047,0,0
1347,0.1184936186331848,0,0
1625,0.5729260958768563,1,1
306,0.5617619147291265,1,1
4494,0.559762416075614,0,1
3753,0.2945406525877341,0,0
2578,0.5088374292949118,1,1
5977,-0.05319872084295338,0,0
2575,0.11389205393359192,0,0
4865,0.4363962505024461,0,0
5277,0.5878890786313097,1,1
1919,0.3698152015431164,1,0
1903,0.6480527104896299,0,1
5719,0.09238253415703027,0,0
739,0.0696821710932028,0,0
2720,0.3946185153405989,1,0
3512,0.028898087757870256,0,0
6076,-0.07390816375453794,0,0
1878,0.2718560699496654,0,0
6032,0.4175554197422023,1,0
5248,0.22629802061506465,0,0
3372,0.3997252566343598,0,0
466,0.2664707541136505,0,0
6149,0.2594298982485082,0,0
2927,0.6147038310387034,0,1
4265,0.2990813987733389,1,0
3194,0.29416172392325707,1,0
6319,0.29106491181089933,0,0
2991,0.43300714675089885,0,0
178,0.6120515743623105,0,1
6262,0.18634440537322738,0,0
6420,0.29382072165200646,0,0
404,0.11327140173795391,0,0
3366,0.3914453341285564,0,0
1748,-0.0911759759612035,0,0
2921,0.643384875733696,1,1
303,-0.046151591321492706,0,0
1380,0.15950427831624717,0,0
3919,0.6590515264193886,1,1
5097,0.24692542612212623,0,0
2161,0.6094816141434725,1,1
4144,0.39460734367950184,0,0
1783,0.6147038310387034,1,1
4795,-0.09049315347517248,1,0
5164,0.4105281672515414,0,0
3406,-0.04685326549535623,0,0
3892,0.15424805224380533,0,0
6380,0.433222070427895,0,0
4239,0.03430992809475705,0,0
1559,0.21497632776094805,0,0
2643,0.4742583570067661,1,0
609,0.31836002483173526,1,0
4972,-0.15328819656467732,0,0
3583,0.024282203620509014,0,0
3835,-0.01029774722873994,0,0
3924,0.21429091656843088,1,0
1234,0.12569473215933127,0,0
2836,0.38999921875183235,0,0
1707,0.6420437569027435,0,1
3622,-0.110740056710497,0,0
4016,0.3698152015431164,0,0
1457,0.2853918659410857,0,0
3949,0.23733791651611047,0,0
4303,-0.03511553519999466,0,0
5815,0.6818729033194371,1,1
6985,0.041536341529172446,0,0
431,-0.09290854215332095,0,0
1753,0.15503162245951044,0,0
2030,0.39214227055506834,0,0
4523,0.5351231742125951,0,1
3682,0.6147038310387034,1,1
5799,0.42289446368823674,1,0
1465,0.5165629440621331,0,1
471,0.4855610664310075,1,0
6577,0.02371334730743979,0,0
210,0.4266949437318338,1,0
1405,0.5968723164815274,1,1
3167,-0.11252909814418272,0,0
1775,0.23538045396751492,0,0
7036,0.2417531604022378,0,0
4568,0.2984885564079405,0,0
78,0.3898263661142969,0,0
5430,0.4553759884268262,1,0
2473,0.19408746018002443,0,0
591,-0.027272168593104718,0,0
5107,0.28913240249177435,0,0
3623,0.5089853636375206,0,1
4069,0.1107669958392414,0,0
5037,0.5820260436695972,1,1
6914,0.5481108421229748,1,1
4483,-0.13239932898375373,0,0
4939,0.22019854465617894,0,0
4928,0.5076787753998168,1,1
6531,0.28495331199008367,0,0
2976,0.21496606624142248,0,0
3611,0.26848801063006505,0,0
6430,0.14186529122771546,0,0
6641,0.33686274857901183,1,0
202,0.15254337955175493,0,0
3558,0.3892804702570731,0,0
3297,0.04592645014642995,0,0
3627,0.031479987933107245,0,0
5591,0.642830493594399,1,1
1608,0.07075475221050387,0,0
3401,-0.0034795227750949176,0,0
377,0.4845548564546192,1,0
5829,0.07216597496931854,0,0
4191,0.28611061443584507,0,0
951,0.5336513315994595,0,1
3660,0.21492400700568878,0,0
3696,0.38417543299947066,1,0
4055,0.04171952230614463,0,0
3989,0.378640483740859,0,0
6110,0.3203122786015878,0,0
4821,0.05647259818470577,0,0
3172,0.53316393879455,1,1
4715,-0.024465340376022306,0,0
6736,-0.13217279233789841,0,0
6968,0.6139840836814354,1,1
2423,0.021035554142645463,0,0
6493,0.21564207592608328,0,0
6626,0.7146674006310666,1,1
3545,0.429273983029229,0,0
5105,0.2978082681392827,1,0
5788,0.4698944157453148,0,0
6326,0.06115992693651429,0,0
2774,0.2684295681115796,0,0
4251,0.09635957766505329,0,0
4053,0.4274236593251197,0,0
3568,0.4787782574200912,0,0
1932,0.22019854465617894,0,0
4570,0.2333622244574211,0,0
6438,0.7236506384812843,1,1
5220,-0.014826810285550704,0,0
5824,0.11987676384374568,0,0
3436,0.10022590076392024,0,0
1128,0.20016677026806667,0,0
3928,0.5160755512572236,0,1
5080,0.24450097948745,0,0
2426,0.3483616903033703,0,0
4195,0.21909071710451436,0,0
6232,0.6642737433146195,1,1
975,0.12176581176900012,1,0
1283,0.19181814382915158,0,0
184,0.5520372282959327,1,1
1885,0.1661665586578395,0,0
5048,0.27834113740999294,0,0
4658,0.33325968327650013,0,0
4781,-0.08595375906597261,0,0
