Table Name,State Code,Distt Code.,Area Name,Total/Rural/Urban/,Age-group,Total Persons,Total Males,Total Females,Illiterate Persons,Illiterate Males,Illiterate Females,Literate Persons,Literate Males,Literate Females,"Literate without	 educational level Persons","Literate without	 educational level Males","Literate without	 educational level Females",Below primary Persons,Below primary Males,Below primary Females,Primary Persons,Primary Males,Primary Females,Middle Persons,Middle Males,Middle Females,Matric/Secondary Persons,Matric/Secondary Males,Matric/Secondary Females,Higher secondary/Intermediate Persons,Higher secondary/Intermediate Males,Higher secondary/Intermediate Females,Non-technical diploma or certificate not equal to degree Persons,Non-technical diploma or certificate not equal to degree Males,Non-technical diploma or certificate not equal to degree Females,Technical diploma or certificate Persons,Technical diploma or certificate Males,Technical diploma or certificate Females,Graduate & above Persons,Graduate & above Males,Graduate & above Females,Unclassified Persons,Unclassified Males,Unclassified Females,
C2308,10,000,State - BIHAR,Urban,75-79,63585,34812,28773,25633,8420,17213,37952,26392,11560,3093,1639,1454,3101,1606,1495,8100,4209,3891,5255,3335,1920,7835,6288,1547,2689,2300,389,144,118,26,67,61,6,7392,6686,706,276,150,126,
C2308,10,000,State - BIHAR,Urban,80+,77961,39739,38222,34770,11418,23352,43191,28321,14870,4357,2301,2056,3870,2031,1839,9665,5368,4297,6211,3908,2303,8219,6153,2066,3311,2422,889,154,101,53,53,46,7,7003,5808,1195,348,183,165,
C2308,10,000,State - BIHAR,Urban,Age not stated,54477,29762,24715,15471,6922,8549,39006,22840,16166,9742,6129,3613,4384,2308,2076,4589,2336,2253,3706,1892,1814,5220,2951,2269,4107,2382,1725,85,48,37,120,100,20,6473,4330,2143,580,364,216,
C2308,11,000,State - SIKKIM,Total,All ages,610577,323070,287507,165625,71801,93824,444952,251269,193683,17628,10158,7470,116100,66658,49442,115601,62664,52937,69545,37520,32025,53268,31220,22048,36122,20910,15212,155,103,52,1633,1187,446,32669,19290,13379,2231,1559,672,
C2308,11,000,State - SIKKIM,Total,0-6,64111,32761,31350,64111,32761,31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C2308,11,000,State - SIKKIM,Total,7,11728,5951,5777,2564,1304,1260,9164,4647,4517,142,90,52,8971,4521,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,15,
C2308,11,000,State - SIKKIM,Total,8,11022,5525,5497,1147,599,548,9875,4926,4949,100,56,44,9727,4839,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,17,
C2308,11,000,State - SIKKIM,Total,9,12153,6136,6017,1178,604,574,10975,5532,5443,114,64,50,9544,4830,4714,1274,610,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,15,
C2308,11,000,State - SIKKIM,Total,10,13543,6929,6614,1109,551,558,12434,6378,6056,142,91,51,8582,4480,4102,3648,1766,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,21,
C2308,11,000,State - SIKKIM,Total,11,13165,6684,6481,663,347,316,12502,6337,6165,129,83,46,6160,3286,2874,6132,2911,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,57,24,
C2308,11,000,State - SIKKIM,Total,12,13400,6846,6554,474,236,238,12926,6610,6316,137,84,53,4426,2508,1918,7398,3559,3839,894,407,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,52,19,
C2308,11,000,State - SIKKIM,Total,13,13312,6722,6590,470,234,236,12842,6488,6354,162,101,61,3102,1771,1331,7235,3490,3745,2251,1054,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,72,20,
C2308,11,000,State - SIKKIM,Total,14,13503,6784,6719,497,232,265,13006,6552,6454,181,110,71,2272,1333,939,6433,3151,3282,4046,1901,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,57,17,
C2308,11,000,State - SIKKIM,Total,15,13323,6715,6608,625,292,333,12698,6423,6275,203,121,82,1794,1096,698,5218,2632,2586,4191,1953,2238,1216,562,654,0,0,0,0,0,0,0,0,0,0,0,0,76,59,17,
C2308,11,000,State - SIKKIM,Total,16,13428,6667,6761,609,282,327,12819,6385,6434,220,123,97,1669,993,676,4211,2114,2097,4369,1994,2375,2275,1108,1167,0,0,0,0,0,0,0,0,0,0,0,0,75,53,22,
C2308,11,000,State - SIKKIM,Total,17,13144,6784,6360,610,290,320,12534,6494,6040,250,151,99,1630,992,638,3409,1819,1590,3748,1751,1997,3426,1729,1697,0,0,0,0,0,0,0,0,0,0,0,0,71,52,19,
C2308,11,000,State - SIKKIM,Total,18,14254,7347,6907,791,393,398,13463,6954,6509,317,183,134,1890,1186,704,3279,1732,1547,3396,1617,1779,2823,1374,1449,1605,758,847,7,2,5,60,38,22,0,0,0,86,64,22,
C2308,11,000,State - SIKKIM,Total,19,12788,6485,6303,661,302,359,12127,6183,5944,382,210,172,1749,1051,698,2862,1478,1384,2556,1166,1390,2230,1140,1090,2207,1046,1161,8,6,2,74,53,21,0,0,0,59,33,26,
C2308,11,000,State - SIKKIM,Total,20-24,67297,35146,32151,4483,1910,2573,62814,33236,29578,2261,1229,1032,9427,5541,3886,15111,7907,7204,9993,4958,5035,8329,4425,3904,11091,5842,5249,49,26,23,418,269,149,5868,2842,3026,267,197,70,
C2308,11,000,State - SIKKIM,Total,25-29,64639,34700,29939,6169,2349,3820,58470,32351,26119,2883,1552,1331,8397,4672,3725,13380,7035,6345,9167,4916,4251,7895,4882,3013,6658,3933,2725,34,25,9,267,170,97,9545,4992,4553,244,174,70,
C2308,11,000,State - SIKKIM,Total,30-34,52225,28562,23663,6730,2305,4425,45495,26257,19238,2244,1226,1018,7309,4032,3277,10208,5570,4638,7672,4525,3147,7332,4609,2723,4602,2729,1873,14,10,4,203,149,54,5743,3304,2439,168,103,65,
C2308,11,000,State - SIKKIM,Total,35-39,43627,23396,20231,8124,2535,5589,35503,20861,14642,1801,987,814,6385,3471,2914,7897,4499,3398,6007,3568,2439,5749,3438,2311,3684,2276,1408,10,8,2,172,125,47,3682,2412,1270,116,77,39,
C2308,11,000,State - SIKKIM,Total,40-44,36552,20170,16382,9550,2948,6602,27002,17222,9780,1460,828,632,5175,2998,2177,5764,3662,2102,4462,2902,1560,4587,2977,1610,2536,1694,842,12,10,2,129,109,20,2774,1988,786,103,54,49,
C2308,11,000,State - SIKKIM,Total,45-49,29462,16114,13348,10393,3430,6963,19069,12684,6385,1157,670,487,4518,2868,1650,3954,2660,1294,2673,1847,826,2974,1953,1021,1663,1150,513,8,6,2,136,123,13,1906,1356,550,80,51,29,
C2308,11,000,State - SIKKIM,Total,50-54,24432,13624,10808,10440,3817,6623,13992,9807,4185,924,549,375,3986,2842,1144,2940,2159,781,1678,1174,504,1915,1227,688,998,699,299,6,4,2,85,71,14,1368,1027,341,92,55,37,
C2308,11,000,State - SIKKIM,Total,55-59,17541,9913,7628,8487,3202,5285,9054,6711,2343,676,440,236,2903,2181,722,1936,1486,450,935,703,232,1050,723,327,540,383,157,4,4,0,52,49,3,890,692,198,68,50,18,
C2308,11,000,State - SIKKIM,Total,60-64,13550,7441,6109,7785,3096,4689,5765,4345,1420,488,334,154,2283,1763,520,1293,954,339,560,417,143,494,373,121,185,147,38,1,0,1,16,16,0,391,298,93,54,43,11,
C2308,11,000,State - SIKKIM,Total,65-69,10483,5593,4890,6331,2494,3837,4152,3099,1053,417,276,141,1682,1346,336,876,629,247,430,296,134,374,257,117,113,87,26,0,0,0,9,8,1,198,160,38,53,40,13,
C2308,11,000,State - SIKKIM,Total,70-74,7561,4304,3257,5016,2248,2768,2545,2056,489,310,235,75,1139,958,181,490,385,105,183,142,41,219,176,43,69,53,16,0,0,0,6,5,1,98,75,23,31,27,4,
C2308,11,000,State - SIKKIM,Total,75-79,4516,2556,1960,3174,1466,1708,1342,1090,252,205,157,48,604,517,87,238,193,45,77,57,20,102,76,26,33,24,9,1,1,0,2,1,1,55,40,15,25,24,1,
C2308,11,000,State - SIKKIM,Total,80+,4642,2578,2064,3132,1428,1704,1510,1150,360,200,135,65,548,456,92,225,165,60,142,99,43,178,138,40,77,54,23,1,1,0,3,1,2,109,79,30,27,22,5,
C2308,11,000,State - SIKKIM,Total,Age not stated,1176,637,539,302,146,156,874,491,383,123,73,50,228,127,101,190,98,92,115,73,42,100,53,47,61,35,26,0,0,0,1,0,1,42,25,17,14,7,7,
C2308,11,000,State - SIKKIM,Rural,All ages,456999,242797,214202,135069,58552,76517,321930,184245,137685,13737,8185,5552,96333,56198,40135,90078,48838,41240,48951,26434,22517,34072,20731,13341,21348,12950,8398,77,53,24,786,579,207,14545,8888,5657,2003,1389,614,
C2308,11,000,State - SIKKIM,Rural,0-6,49218,25061,24157,49218,25061,24157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C2308,11,000,State - SIKKIM,Rural,7,9208,4673,4535,2099,1076,1023,7109,3597,3512,122,76,46,6939,3487,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,34,14,
C2308,11,000,State - SIKKIM,Rural,8,8556,4282,4274,970,511,459,7586,3771,3815,82,48,34,7463,3695,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,13,
C2308,11,000,State - SIKKIM,Rural,9,9558,4859,4699,961,503,458,8597,4356,4241,98,59,39,7559,3834,3725,899,436,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,14,
C2308,11,000,State - SIKKIM,Rural,10,10644,5444,5200,881,446,435,9763,4998,4765,122,78,44,6967,3617,3350,2615,1264,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,39,20,
C2308,11,000,State - SIKKIM,Rural,11,10281,5227,5054,534,281,253,9747,4946,4801,101,66,35,5149,2784,2365,4421,2042,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,54,22,
C2308,11,000,State - SIKKIM,Rural,12,10426,5393,5033,358,186,172,10068,5207,4861,108,67,41,3779,2167,1612,5542,2652,2890,574,273,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,48,17,
C2308,11,000,State - SIKKIM,Rural,13,10349,5257,5092,342,189,153,10007,5068,4939,132,84,48,2627,1535,1092,5699,2714,2985,1463,668,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,67,19,
C2308,11,000,State - SIKKIM,Rural,14,10491,5267,5224,368,197,171,10123,5070,5053,146,94,52,1951,1164,787,5264,2523,2741,2691,1235,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,54,17,
C2308,11,000,State - SIKKIM,Rural,15,10200,5206,4994,444,232,212,9756,4974,4782,173,109,64,1478,934,544,4361,2185,2176,2914,1340,1574,764,355,409,0,0,0,0,0,0,0,0,0,0,0,0,66,51,15,
C2308,11,000,State - SIKKIM,Rural,16,10227,5115,5112,432,224,208,9795,4891,4904,183,104,79,1400,870,530,3504,1765,1739,3217,1419,1798,1421,683,738,0,0,0,0,0,0,0,0,0,0,0,0,70,50,20,
C2308,11,000,State - SIKKIM,Rural,17,9956,5174,4782,438,238,200,9518,4936,4582,210,131,79,1364,857,507,2843,1504,1339,2890,1322,1568,2144,1073,1071,0,0,0,0,0,0,0,0,0,0,0,0,67,49,18,
C2308,11,000,State - SIKKIM,Rural,18,10771,5593,5178,589,311,278,10182,5282,4900,265,160,105,1590,1011,579,2713,1423,1290,2668,1241,1427,1898,911,987,931,457,474,5,1,4,32,18,14,0,0,0,80,60,20,
C2308,11,000,State - SIKKIM,Rural,19,9605,4855,4750,504,233,271,9101,4622,4479,307,175,132,1501,918,583,2332,1184,1148,2014,895,1119,1571,786,785,1271,596,675,5,3,2,47,36,11,0,0,0,53,29,24,
C2308,11,000,State - SIKKIM,Rural,20-24,49839,26301,23538,3542,1507,2035,46297,24794,21503,1816,1011,805,8147,4856,3291,12340,6357,5983,7361,3639,3722,6023,3248,2775,7029,3822,3207,24,13,11,244,152,92,3085,1530,1555,228,166,62,
C2308,11,000,State - SIKKIM,Rural,25-29,46628,25475,21153,5045,1951,3094,41583,23524,18059,2164,1201,963,7247,4060,3187,10702,5613,5089,6513,3524,2989,5386,3527,1859,4324,2642,1682,14,13,1,132,97,35,4887,2695,2192,214,152,62,
C2308,11,000,State - SIKKIM,Rural,30-34,37412,20788,16624,5548,1936,3612,31864,18852,13012,1720,966,754,6304,3513,2791,8015,4416,3599,5443,3251,2192,4777,3197,1580,2746,1738,1008,7,5,2,89,64,25,2617,1617,1000,146,85,61,
C2308,11,000,State - SIKKIM,Rural,35-39,30928,16613,14315,6769,2107,4662,24159,14506,9653,1332,753,579,5404,2963,2441,6059,3500,2559,4204,2563,1641,3471,2182,1289,2034,1368,666,4,4,0,78,63,15,1470,1043,427,103,67,36,
C2308,11,000,State - SIKKIM,Rural,40-44,26111,14402,11709,8100,2437,5663,18011,11965,6046,1116,646,470,4326,2541,1785,4296,2854,1442,3000,2062,938,2768,1935,833,1338,1014,324,8,6,2,51,47,4,1020,816,204,88,44,44,
C2308,11,000,State - SIKKIM,Rural,45-49,21104,11394,9710,8880,2924,5956,12224,8470,3754,884,531,353,3778,2456,1322,2784,1954,830,1623,1175,448,1639,1172,467,772,604,168,5,4,1,52,47,5,618,485,133,69,42,27,
C2308,11,000,State - SIKKIM,Rural,50-54,18081,10021,8060,9119,3363,5756,8962,6658,2304,703,445,258,3395,2480,915,2041,1584,457,956,729,227,964,689,275,420,338,82,3,2,1,35,32,3,364,313,51,81,46,35,
C2308,11,000,State - SIKKIM,Rural,55-59,13219,7390,5829,7404,2862,4542,5815,4528,1287,532,355,177,2454,1904,550,1307,1060,247,512,408,104,499,389,110,200,158,42,2,2,0,14,13,1,233,192,41,62,47,15,
C2308,11,000,State - SIKKIM,Rural,60-64,10875,5971,4904,6824,2763,4061,4051,3208,843,396,284,112,1959,1567,392,912,709,203,317,251,66,234,195,39,91,82,9,0,0,0,5,5,0,88,76,12,49,39,10,
C2308,11,000,State - SIKKIM,Rural,65-69,8532,4584,3948,5562,2237,3325,2970,2347,623,341,241,100,1436,1194,242,610,472,138,253,186,67,184,141,43,48,38,10,0,0,0,1,1,0,45,35,10,52,39,13,
C2308,11,000,State - SIKKIM,Rural,70-74,6280,3624,2656,4427,2060,2367,1853,1564,289,258,198,60,964,839,125,332,281,51,100,87,13,102,84,18,33,24,9,0,0,0,3,3,0,34,25,9,27,23,4,
C2308,11,000,State - SIKKIM,Rural,75-79,3736,2150,1586,2758,1308,1450,978,842,136,161,128,33,518,465,53,159,142,17,48,34,14,46,39,7,10,5,5,0,0,0,1,0,1,12,7,5,23,22,1,
C2308,11,000,State - SIKKIM,Rural,80+,3777,2147,1630,2688,1280,1408,1089,867,222,166,117,49,427,371,56,163,123,40,94,70,24,111,90,21,54,37,17,0,0,0,1,1,0,48,38,10,25,20,5,
C2308,11,000,State - SIKKIM,Rural,Age not stated,987,531,456,265,129,136,722,402,320,99,58,41,207,116,91,165,81,84,96,62,34,70,35,35,47,27,20,0,0,0,1,0,1,24,16,8,13,7,6,
C2308,11,000,State - SIKKIM,Urban,All ages,153578,80273,73305,30556,13249,17307,123022,67024,55998,3891,1973,1918,19767,10460,9307,25523,13826,11697,20594,11086,9508,19196,10489,8707,14774,7960,6814,78,50,28,847,608,239,18124,10402,7722,228,170,58,
C2308,11,000,State - SIKKIM,Urban,0-6,14893,7700,7193,14893,7700,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C2308,11,000,State - SIKKIM,Urban,7,2520,1278,1242,465,228,237,2055,1050,1005,20,14,6,2032,1034,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
C2308,11,000,State - SIKKIM,Urban,8,2466,1243,1223,177,88,89,2289,1155,1134,18,8,10,2264,1144,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,
C2308,11,000,State - SIKKIM,Urban,9,2595,1277,1318,217,101,116,2378,1176,1202,16,5,11,1985,996,989,375,174,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
C2308,11,000,State - SIKKIM,Urban,10,2899,1485,1414,228,105,123,2671,1380,1291,20,13,7,1615,863,752,1033,502,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
C2308,11,000,State - SIKKIM,Urban,11,2884,1457,1427,129,66,63,2755,1391,1364,28,17,11,1011,502,509,1711,869,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,
C2308,11,000,State - SIKKIM,Urban,12,2974,1453,1521,116,50,66,2858,1403,1455,29,17,12,647,341,306,1856,907,949,320,134,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,
C2308,11,000,State - SIKKIM,Urban,13,2963,1465,1498,128,45,83,2835,1420,1415,30,17,13,475,236,239,1536,776,760,788,386,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,
C2308,11,000,State - SIKKIM,Urban,14,3012,1517,1495,129,35,94,2883,1482,1401,35,16,19,321,169,152,1169,628,541,1355,666,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,
C2308,11,000,State - SIKKIM,Urban,15,3123,1509,1614,181,60,121,2942,1449,1493,30,12,18,316,162,154,857,447,410,1277,613,664,452,207,245,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,
C2308,11,000,State - SIKKIM,Urban,16,3201,1552,1649,177,58,119,3024,1494,1530,37,19,18,269,123,146,707,349,358,1152,575,577,854,425,429,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,
C2308,11,000,State - SIKKIM,Urban,17,3188,1610,1578,172,52,120,3016,1558,1458,40,20,20,266,135,131,566,315,251,858,429,429,1282,656,626,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
C2308,11,000,State - SIKKIM,Urban,18,3483,1754,1729,202,82,120,3281,1672,1609,52,23,29,300,175,125,566,309,257,728,376,352,925,463,462,674,301,373,2,1,1,28,20,8,0,0,0,6,4,2,
C2308,11,000,State - SIKKIM,Urban,19,3183,1630,1553,157,69,88,3026,1561,1465,75,35,40,248,133,115,530,294,236,542,271,271,659,354,305,936,450,486,3,3,0,27,17,10,0,0,0,6,4,2,
C2308,11,000,State - SIKKIM,Urban,20-24,17458,8845,8613,941,403,538,16517,8442,8075,445,218,227,1280,685,595,2771,1550,1221,2632,1319,1313,2306,1177,1129,4062,2020,2042,25,13,12,174,117,57,2783,1312,1471,39,31,8,
C2308,11,000,State - SIKKIM,Urban,25-29,18011,9225,8786,1124,398,726,16887,8827,8060,719,351,368,1150,612,538,2678,1422,1256,2654,1392,1262,2509,1355,1154,2334,1291,1043,20,12,8,135,73,62,4658,2297,2361,30,22,8,
C2308,11,000,State - SIKKIM,Urban,30-34,14813,7774,7039,1182,369,813,13631,7405,6226,524,260,264,1005,519,486,2193,1154,1039,2229,1274,955,2555,1412,1143,1856,991,865,7,5,2,114,85,29,3126,1687,1439,22,18,4,
C2308,11,000,State - SIKKIM,Urban,35-39,12699,6783,5916,1355,428,927,11344,6355,4989,469,234,235,981,508,473,1838,999,839,1803,1005,798,2278,1256,1022,1650,908,742,6,4,2,94,62,32,2212,1369,843,13,10,3,
C2308,11,000,State - SIKKIM,Urban,40-44,10441,5768,4673,1450,511,939,8991,5257,3734,344,182,162,849,457,392,1468,808,660,1462,840,622,1819,1042,777,1198,680,518,4,4,0,78,62,16,1754,1172,582,15,10,5,
C2308,11,000,State - SIKKIM,Urban,45-49,8358,4720,3638,1513,506,1007,6845,4214,2631,273,139,134,740,412,328,1170,706,464,1050,672,378,1335,781,554,891,546,345,3,2,1,84,76,8,1288,871,417,11,9,2,
C2308,11,000,State - SIKKIM,Urban,50-54,6351,3603,2748,1321,454,867,5030,3149,1881,221,104,117,591,362,229,899,575,324,722,445,277,951,538,413,578,361,217,3,2,1,50,39,11,1004,714,290,11,9,2,
C2308,11,000,State - SIKKIM,Urban,55-59,4322,2523,1799,1083,340,743,3239,2183,1056,144,85,59,449,277,172,629,426,203,423,295,128,551,334,217,340,225,115,2,2,0,38,36,2,657,500,157,6,3,3,
C2308,11,000,State - SIKKIM,Urban,60-64,2675,1470,1205,961,333,628,1714,1137,577,92,50,42,324,196,128,381,245,136,243,166,77,260,178,82,94,65,29,1,0,1,11,11,0,303,222,81,5,4,1,
C2308,11,000,State - SIKKIM,Urban,65-69,1951,1009,942,769,257,512,1182,752,430,76,35,41,246,152,94,266,157,109,177,110,67,190,116,74,65,49,16,0,0,0,8,7,1,153,125,28,1,1,0,
C2308,11,000,State - SIKKIM,Urban,70-74,1281,680,601,589,188,401,692,492,200,52,37,15,175,119,56,158,104,54,83,55,28,117,92,25,36,29,7,0,0,0,3,2,1,64,50,14,4,4,0,
C2308,11,000,State - SIKKIM,Urban,75-79,780,406,374,416,158,258,364,248,116,44,29,15,86,52,34,79,51,28,29,23,6,56,37,19,23,19,4,1,1,0,1,1,0,43,33,10,2,2,0,
C2308,11,000,State - SIKKIM,Urban,80+,865,431,434,444,148,296,421,283,138,34,18,16,121,85,36,62,42,20,48,29,19,67,48,19,23,17,6,1,1,0,2,0,2,61,41,20,2,2,0,
C2308,11,000,State - SIKKIM,Urban,Age not stated,189,106,83,37,17,20,152,89,63,24,15,9,21,11,10,25,17,8,19,11,8,30,18,12,14,8,6,0,0,0,0,0,0,18,9,9,1,0,1,
C2308,12,000,State - ARUNACHAL PRADESH,Total,All ages,1383727,713912,669815,617722,274044,343678,766005,439868,326137,21651,12529,9122,164976,88788,76188,189369,102518,86851,145848,82535,63313,109304,65757,43547,74205,46020,28185,778,606,172,4394,3573,821,53606,36430,17176,1874,1112,762,
C2308,12,000,State - ARUNACHAL PRADESH,Total,0-6,212188,107624,104564,212188,107624,104564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C2308,12,000,State - ARUNACHAL PRADESH,Total,7,34077,17142,16935,15340,7496,7844,18737,9646,9091,390,228,162,18255,9369,8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49,43,
C2308,12,000,State - ARUNACHAL PRADESH,Total,8,35939,18189,17750,11994,5695,6299,23945,12494,11451,352,209,143,23531,12254,11277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,31,31,
C2308,12,000,State - ARUNACHAL PRADESH,Total,9,31798,16208,15590,8384,4029,4355,23414,12179,11235,297,185,112,19927,10340,9587,3130,1620,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,34,26,
C2308,12,000,State - ARUNACHAL PRADESH,Total,10,39407,20115,19292,9565,4573,4992,29842,15542,14300,363,196,167,21366,11096,10270,8045,4217,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,33,35,
C2308,12,000,State - ARUNACHAL PRADESH,Total,11,33595,17170,16425,6513,3010,3503,27082,14160,12922,294,151,143,13304,6997,6307,13391,6965,6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,47,46,
C2308,12,000,State - ARUNACHAL PRADESH,Total,12,38453,19251,19202,6453,2849,3604,32000,16402,15598,310,184,126,10644,5530,5114,18310,9256,9054,2652,1389,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,43,41,
C2308,12,000,State - ARUNACHAL PRADESH,Total,13,32977,16365,16612,4648,1991,2657,28329,14374,13955,289,160,129,5887,3105,2782,16154,8118,8036,5929,2956,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,35,35,
C2308,12,000,State - ARUNACHAL PRADESH,Total,14,34927,17538,17389,4676,1979,2697,30251,15559,14692,292,159,133,4214,2223,1991,13883,7131,6752,11810,6014,5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,
C2308,12,000,State - ARUNACHAL PRADESH,Total,15,35678,18039,17639,5320,2329,2991,30358,15710,14648,286,171,115,2938,1528,1410,10702,5568,5134,11391,5841,5550,4976,2558,2418,0,0,0,0,0,0,0,0,0,0,0,0,65,44,21,
C2308,12,000,State - ARUNACHAL PRADESH,Total,16,32577,16310,16267,4537,1903,2634,28040,14407,13633,291,160,131,2237,1188,1049,7605,3926,3679,9610,4936,4674,8224,4161,4063,0,0,0,0,0,0,0,0,0,0,0,0,73,36,37,
C2308,12,000,State - ARUNACHAL PRADESH,Total,17,27940,14261,13679,4104,1741,2363,23836,12520,11316,278,146,132,1496,840,656,5060,2660,2400,7002,3784,3218,9960,5066,4894,0,0,0,0,0,0,0,0,0,0,0,0,40,24,16,
C2308,12,000,State - ARUNACHAL PRADESH,Total,18,34053,17304,16749,6064,2456,3608,27989,14848,13141,412,230,182,1930,1080,850,5658,2989,2669,7250,3836,3414,7354,3841,3513,5094,2665,2429,48,35,13,171,127,44,0,0,0,72,45,27,
